Date,상권_코드_명,총_상주인구_수
2016_3,아차산로15길,414
2016_3,아차산로11길,399
2016_3,송정4가길,2761
2016_3,송정12라길,1296
2016_3,성수일로6길,721
2016_3,성수이로7길,1397
2016_3,성수이로18길,302
2016_3,성덕정길,3458
2016_3,성덕정17길,3831
2016_3,서울숲2길,2207
2016_3,상원길,1240
2016_3,상원12길,2547
2016_3,사근동길,2513
2016_3,무학봉길,2004
2016_3,무학봉28길,1068
2016_3,무학로6길,1888
2016_3,무수막길,1978
2016_3,매봉길,942
2016_3,마조로1길,1155
2016_3,마조로16길,2714
2016_3,마장로39길,902
2016_3,마장로27길,1957
2016_3,뚝섬로5길,1649
2016_3,둘레9길,3212
2016_3,금호산길,3617
2016_3,금호산2길,2434
2016_3,고산자로6길,3134
2016_3,후암로28길,4669
2016_3,효창원로39길,2983
2016_3,회나무로13길,2355
2016_3,한남대로20길,483
2016_3,한강대로88길,108
2016_3,한강대로7길,726
2016_3,한강대로62길,976
2016_3,한강대로52길,458
2016_3,한강대로43길,1294
2016_3,한강대로15길,521
2016_3,한강대로104길,2082
2016_3,청파로73길,2851
2016_3,청파로71길,4412
2016_3,청파로47나길,3138
2016_3,청파로47길,1665
2016_3,장문로45길,2930
2016_3,이태원로54길,2480
2016_3,이태원로27길,721
2016_3,이촌로22길,2064
2016_3,원효로89길,815
2016_3,원효로53길,2259
2016_3,원효로41길,1492
2016_3,원효로19길,2014
2016_3,우사단로4길,2499
2016_3,우사단로14길,1380
2016_3,우사단로10길,2933
2016_3,신흥로20길,2890
2016_3,소월로20길,2455
2016_3,서빙고로71길,2720
2016_3,백범로90길,1501
2016_3,백범로79길,3972
2016_3,두텁바위로1길,3120
2016_3,대사관로34길,1480
2016_3,녹사평대로46길,892
2016_3,녹사평대로40나길,800
2016_3,녹사평대로32길,633
2016_3,녹사평대로26길,982
2016_3,녹사평대로11길,457
2016_3,퇴계로90길,3169
2016_3,퇴계로8길,1542
2016_3,퇴계로56길,1255
2016_3,퇴계로46길,520
2016_3,퇴계로18길,792
2016_3,퇴계로12길,852
2016_3,청구로1길,2066
2016_3,청구로17길,1916
2016_3,장충단로8길,1613
2016_3,삼일대로4길,120
2016_3,명동길,76
2016_3,동호로8길,697
2016_3,동호로20길,2112
2016_3,동호로15길,2050
2016_3,동호로11길,3412
2016_3,동호로10길,2132
2016_3,다산로39길,947
2016_3,다산로38길,1435
2016_3,다산로36길,1669
2016_3,다산로33길,3859
2016_3,난계로21길,865
2016_3,난계로11길,2312
2016_3,필운대로1길,734
2016_3,평창길,1697
2016_3,통일로12길,925
2016_3,창신길,2518
2016_3,창신5길,1476
2016_3,창신2길,918
2016_3,창경궁로35길,941
2016_3,지봉로8길,2525
2016_3,종로65길,3393
2016_3,종로58가길,290
2016_3,종로24길,58
2016_3,자하문로7길,790
2016_3,이화장길,1751
2016_3,율곡로16길,527
2016_3,율곡로10길,301
2016_3,옥인길,2729
2016_3,숭인동길,998
2016_3,성균관로5길,1031
2016_3,삼청로5길,801
2016_3,북촌로5나길,702
2016_3,북촌로5길,336
2016_3,북촌로11길,682
2016_3,백석동길,1774
2016_3,명륜길,1541
2016_3,돈화문로11가길,1143
2016_3,난계로27길,764
2016_3,계동길,1972
2016_2,강남 마이스 관광특구,19
2016_2,잠실 관광특구,8240
2016_2,종로·청계 관광특구,2664
2016_2,동대문패션타운 관광특구,2489
2016_2,명동 남대문 북창동 다동 무교동 관광특구,1308
2016_2,이태원 관광특구,7114
2016_2,길동복조리시장,3368
2016_2,둔촌역전통시장,456
2016_2,성내골목시장,1061
2016_2,천호시장,163
2016_2,동서울시장,232
2016_2,고분다리골목시장,375
2016_2,양지골목시장,791
2016_2,암사종합시장,972
2016_2,고덕전통시장,354
2016_2,명일골목시장,2038
2016_2,새마을시장,2224
2016_2,석촌시장,748
2016_2,방이시장,5059
2016_2,마천시장,967
2016_2,풍납시장,2554
2016_2,강남개포시장,4
2016_2,도곡시장,247
2016_2,청담삼익시장,157
2016_2,논현종합시장,95
2016_2,영동전통시장,1287
2016_2,강남시장_강남,299
2016_2,양재시장,84
2016_2,남부종합시장,192
2016_2,우림시장,87
2016_2,미성동도깨비시장,693
2016_2,신신림시장,76
2016_2,삼성동시장,197
2016_2,신림중앙시장,66
2016_2,강남골목시장,575
2016_2,신림종합시장,3
2016_2,관악신사시장,2174
2016_2,신원시장,421
2016_2,인헌시장,1371
2016_2,봉천중앙시장,337
2016_2,봉천현대시장,14
2016_2,봉일시장,104
2016_2,봉천제일종합시장,378
2016_2,낙성대시장,694
2016_2,중부시장,573
2016_2,사당시장,12
2016_2,남성역골목시장,539
2016_2,남성사계시장,620
2016_2,흑석시장,625
2016_2,상도4동도깨비골목시장,2071
2016_2,성대시장,144
2016_2,영도시장,68
2016_2,상도전통시장,949
2016_2,강남시장_동작,150
2016_2,신노량진시장,22
2016_2,본동인정시장,487
2016_2,노량진중앙시장,177
2016_2,대림중앙시장,448
2016_2,우리시장,389
2016_2,영진시장A동,135
2016_2,사러가시장,104
2016_2,대신시장,225
2016_2,양남시장,13
2016_2,영일시장,538
2016_2,도림시장,65
2016_2,영등포청과시장,304
2016_2,영등포전통시장,2196
2016_2,은행나무시장,441
2016_2,박미시장,282
2016_2,현대시장,2465
2016_2,대명시장,8
2016_2,푸른터시장,27
2016_2,남문시장,1587
2016_2,독산동 우시장,93
2016_2,오류시장,151
2016_2,개봉중앙시장,386
2016_2,고척근린시장,690
2016_2,가리봉시장,306
2016_2,남구로시장,745
2016_2,구로시장,147
2016_2,공항시장,172
2016_2,방신전통시장,911
2016_2,송화골목시장,603
2016_2,까치산시장,1086
2016_2,화곡본동시장,357
2016_2,남부골목시장,2022
2016_2,화곡중앙골목시장,1067
2016_2,신월중앙시장,82
2016_2,등마루시장,2
2016_2,신정3동골목시장,552
2016_2,신정2동골목시장,491
2016_2,신정제일시장,174
2016_2,신월7동골목시장,136
2016_2,신월6동골목시장,199
2016_2,신곡종합시장,97
2016_2,신월3동골목시장,452
2016_2,경창시장,370
2016_2,월정로시장,1522
2016_2,신영시장,1322
2016_2,목4동시장,1189
2016_2,목3동시장,1217
2016_2,목2동시장,1168
2016_2,동진시장,27
2016_2,망원월드컵시장,707
2016_2,망원시장,1692
2016_2,합정시장,94
2016_2,영진시장,218
2016_2,서교시장,34
2016_2,신수시장,63
2016_2,아현시장,450
2016_2,마포시장,15
2016_2,백련시장,147
2016_2,모래내시장,101
2016_2,포방터시장,497
2016_2,인왕시장,317
2016_2,아현가구거리상점가,152
2016_2,영천시장,414
2016_2,수일시장,121
2016_2,증산종합시장,162
2016_2,대림골목시장,681
2016_2,신응암시장,210
2016_2,녹번시장,31
2016_2,역촌중앙시장,12
2016_2,갈현시장,64
2016_2,연서시장,282
2016_2,상계중앙시장,1438
2016_2,공릉동도깨비시장,1321
2016_2,방학동도깨비시장,1113
2016_2,쌍문역골목시장,743
2016_2,백운시장,365
2016_2,신도봉시장,214
2016_2,창동골목시장,1042
2016_2,창동신창시장,2150
2016_2,수유북부시장,68
2016_2,장미원골목시장,1273
2016_2,수유중앙시장,47
2016_2,강북종합시장,772
2016_2,우이시장,1586
2016_2,수유전통시장,565
2016_2,번동북부골목시장,1044
2016_2,솔샘시장,169
2016_2,숭인시장,247
2016_2,방천골목시장,1537
2016_2,동북시장,37
2016_2,석관황금시장,1994
2016_2,석관시장,183
2016_2,새석관시장,96
2016_2,번동시장,31
2016_2,장위전통시장,1645
2016_2,밤나무골시장,244
2016_2,길음시장,9
2016_2,정릉시장,1286
2016_2,정릉아리랑시장,528
2016_2,돈암제일시장,235
2016_2,유영시장,125
2016_2,우림골목시장,2249
2016_2,묵1동도깨비시장,668
2016_2,태능시장,989
2016_2,중화제일시장,1905
2016_2,사가정시장,2016
2016_2,면목골목시장,1394
2016_2,동원시장,2201
2016_2,동부골목시장,1279
2016_2,이경시장,265
2016_2,회기시장,1167
2016_2,청량리청과물시장,59
2016_2,전곡시장,240
2016_2,답십리시장,463
2016_2,동부시장,2
2016_2,답십리현대시장,367
2016_2,전농로터리시장,101
2016_2,청량리종합시장,111
2016_2,청량리전통시장,171
2016_2,청량리농수산물시장,179
2016_2,서울약령시장,2221
2016_2,동서시장,2
2016_2,경동시장,12
2016_2,청량리수산시장,478
2016_2,용두시장,18
2016_2,동부청과시장,2
2016_2,구의시장,138
2016_2,조양시장,74
2016_2,영동교골목시장,1293
2016_2,능동로골목시장,399
2016_2,노룬산골목시장,341
2016_2,자양종합시장,62
2016_2,자양골목시장,2044
2016_2,신성골목시장,102
2016_2,면곡골목시장,484
2016_2,중곡제일시장,886
2016_2,화양제일골목시장,937
2016_2,한아름시장,15
2016_2,성동용답상가시장,2104
2016_2,뚝도시장,609
2016_2,금남시장,239
2016_2,행당시장,1566
2016_2,마장축산물시장,353
2016_2,보광시장,7
2016_2,이태원제일시장,38
2016_2,이태원시장,64
2016_2,이촌종합시장,103
2016_2,용문전통시장,315
2016_2,만리시장,32
2016_2,신흥시장,156
2016_2,후암시장,293
2016_2,합동(새벽)시장,66
2016_2,서울중앙시장,1138
2016_2,백학시장,882
2016_2,약수시장,1096
2016_2,청평화시장,1
2016_2,동평화시장,65
2016_2,방산종합시장,325
2016_2,평화시장,1
2016_2,인현시장,156
2016_2,신중부시장,291
2016_2,남대문시장,84
2016_2,신설종합시장,18
2016_2,동묘시장,801
2016_2,창신골목시장,437
2016_2,충신시장,168
2016_2,종로신진시장,121
2016_2,동대문종합시장,3
2016_2,광장시장,53
2016_2,통인시장,791
2016_2,서울 노원구 노원역_3,133
2016_2,서울 노원구 노원역_2,41
2016_2,서울 노원구 노원역_1,724
2016_2,창동역,344
2016_2,서울 강북구 수유역_3,710
2016_2,서울 강북구 수유역_2,2067
2016_2,서울 강북구 수유역_1,822
2016_2,서울 은평구 연신내역_3,74
2016_2,서울 은평구 연신내역_2,1238
2016_2,서울 은평구 연신내역_1,125
2016_2,서울 성북구 미아삼거리역_2,498
2016_2,서울 강북구 미아삼거리역_1,411
2016_2,서울 은평구 불광역_2,553
2016_2,서울 은평구 불광역_1,600
2016_2,미아사거리_2,109
2016_2,미아사거리_1,230
2016_2,서울 성북구 성신여대입구역,950
2016_2,경희대학교,387
2016_2,서울 성북구 안암역,397
2016_2,혜화역 대학로_3,703
2016_2,혜화역 대학로_2,814
2016_2,혜화역 대학로_1,541
2016_2,디지털미디어시티,244
2016_2,서울 동대문구 청량리역,3079
2016_2,서울 종로구 경복궁역_2,313
2016_2,서울 종로구 안국역_2,222
2016_2,서울 종로구 안국역_1,115
2016_2,서울 종로구 경복궁역_1,697
2016_2,서울 종로구 종로3가역_3,173
2016_2,서울 종로구 종로3가역_2,2550
2016_2,서울 동대문구 신설동역_2,340
2016_2,인사동,719
2016_2,서울 종로구 종로5가역_4,306
2016_2,서울 종로구 종로5가역_3,826
2016_2,종로구청,550
2016_2,서울 종로구 종로5가역_2,1975
2016_2,신설동역,298
2016_2,서울 동대문구 신설동역_1,168
2016_2,서울 종로구 광화문역_2,2297
2016_2,동묘앞역,943
2016_2,장안동사거리,3542
2016_2,서울 종로구 동대문역_2,670
2016_2,서울 종로구 동대문역_1,137
2016_2,동대문시장_2,37
2016_2,서울 종로구 종로5가역_1,28
2016_2,서울 종로구 종로3가역_1,187
2016_2,서울 종로구 광화문역_1,1
2016_2,종각역,3
2016_2,종각역 젊음의 거리,105
2016_2,서대문구 서대문역_1,110
2016_2,동대문시장_1,34
2016_2,시청역_2,57
2016_2,서울시청,90
2016_2,서울 중구 을지로3가역_2,561
2016_2,서울 중구 신당역_2,356
2016_2,서대문구 서대문역_2,901
2016_2,동대문역사문화공원역,454
2016_2,서울 중구 을지로3가역_1,256
2016_2,명동거리,632
2016_2,롯데백화점,1
2016_2,서울 중구 신당역_1,964
2016_2,북창동,279
2016_2,서울 중구 충무로역_2,705
2016_2,서울 강서구 송정역,2100
2016_2,장한평역_2,1125
2016_2,시청역_1,322
2016_2,왕십리역_2,456
2016_2,서울 강서구 발산역,102
2016_2,장한평역_1,214
2016_2,서울 중구 충무로역_1,816
2016_2,왕십리역_1,3
2016_2,장한평역,1102
2016_2,서울 중구 명동역,542
2016_2,장충동 족발거리,189
2016_2,한양시장,984
2016_2,서울 서대문구 이대역,1302
2016_2,서울 서대문구 신촌역,2853
2016_2,서울 마포구 홍대입구역_3,206
2016_2,서울 마포구 홍대입구역_2,588
2016_2,홍익대학교 주변,5423
2016_2,서울 광진구 군자역,1713
2016_2,신촌역,1299
2016_2,강서구청,2535
2016_2,서울 마포구 홍대입구역_1,692
2016_2,서울 중구 약수역_2,51
2016_2,서울 중구 약수역_1,13
2016_2,서울 강동구 고덕역,2673
2016_2,등촌역,1035
2016_2,서울 강동구 명일역,1917
2016_2,어린이대공원역,675
2016_2,서울 마포구 공덕역_2,31
2016_2,공덕역,57
2016_2,서울 용산구 숙대입구역,529
2016_2,남영역,1
2016_2,서울 마포구 마포역_2,3301
2016_2,서울 광진구 건대입구역_2,2085
2016_2,서울 마포구 마포역_1,735
2016_2,서울 강동구 천호역_2,3021
2016_2,서울 광진구 건대입구역_1,1149
2016_2,건대입구역,536
2016_2,서울 광진구 구의역,1971
2016_2,서울 강동구 천호역,314
2016_2,당산역_2,994
2016_2,서울 강동구 천호역_1,343
2016_2,서울 강동구 길동역,3080
2016_2,용산 전자상가_5,397
2016_2,용산 전자상가_4,106
2016_2,당산역_1,1031
2016_2,서울 광진구 강변역,197
2016_2,용산 전자상가_3,255
2016_2,서울 용산구 이태원역,996
2016_2,한남오거리,191
2016_2,목동사거리,48
2016_2,용산 전자상가_2,152
2016_2,용산구청,115
2016_2,용산 전자상가_1,328
2016_2,국회의사당역_2,633
2016_2,서울 용산구 신용산역,237
2016_2,압구정 로데오거리_2,1349
2016_2,서울 강남구 압구정역,1952
2016_2,서울 영등포구 영등포구청역,1357
2016_2,압구정 로데오거리_1,613
2016_2,서울 강동구 둔촌동역,840
2016_2,오목교역,900
2016_2,신사동 가로수길,4121
2016_2,서울 영등포구 여의도역_2,14
2016_2,청담사거리_3,884
2016_2,영등포유통상가,431
2016_2,청담역_2,477
2016_2,청담역_1,202
2016_2,청담사거리_2,349
2016_2,청담사거리_1,256
2016_2,서울 영등포구 여의도역_1,1404
2016_2,서울 양천구 신정네거리역_2,298
2016_2,학동사거리_2,485
2016_2,서울 영등포구 영등포시장역,1499
2016_2,학동사거리_1,491
2016_2,여의도 시범아파트앞,633
2016_2,영등포역_3,398
2016_2,도산공원사거리_1,445
2016_2,영등포역_2,635
2016_2,문래동 주민센터,226
2016_2,강남구 신사역_2,1063
2016_2,영등포역_1,164
2016_2,서울 강남구 강남구청역_2,711
2016_2,강남구 신사역_1,853
2016_2,서울 동작구 노량진1동_1,26
2016_2,서울 강남구 학동역_3,137
2016_2,서울 강남구 강남구청역_1,582
2016_2,잠실역,2356
2016_2,강남구 논현역_4,1855
2016_2,학동역,485
2016_2,방이동 먹자골목,1369
2016_2,서울 강남구 학동역_2,100
2016_2,서울 동작구 노량진역,1114
2016_2,삼성역_3,56
2016_2,코엑스,19
2016_2,서울 강남구 학동역_1,943
2016_2,선정릉역_2,2045
2016_2,강남구 논현역_3,77
2016_2,포스코사거리_2,694
2016_2,포스코사거리_1,2210
2016_2,신도림역,1659
2016_2,강남구 논현역_2,4148
2016_2,선정릉역_1,650
2016_2,신천역,2615
2016_2,강남구 논현역_1,2045
2016_2,삼성역_2,7
2016_2,삼정역_2,630
2016_2,삼정역_1,91
2016_2,삼성역_1,1351
2016_2,서울 강남구 선릉역_2,2169
2016_2,서울 서초구 강남역,3172
2016_2,서울 강남구 선릉역_1,699
2016_2,서울 송파구 석촌역_2,535
2016_2,선릉역_2,3730
2016_2,서울 강남구 역삼역_2,1020
2016_2,서울 송파구 석촌역_1,204
2016_2,석촌역,8
2016_2,서울 강남구 강남역_2,1573
2016_2,선릉역_1,1209
2016_2,구로역,196
2016_2,역삼역_2,495
2016_2,대림역_2,1410
2016_2,서울 강남구 역삼역_1,4938
2016_2,신대방삼거리역,1220
2016_2,서울 강남구 한티역,1842
2016_2,은마아파트입구사거리_4,388
2016_2,은마아파트입구사거리_3,334
2016_2,은마아파트입구사거리_2,20
2016_2,오류동역,2307
2016_2,서울 강남구 강남역,1477
2016_2,은마아파트입구사거리_1,193
2016_2,대림역_1,653
2016_2,교대역_4,1419
2016_2,서울 강남구 강남역_1,673
2016_2,방배동카페골목,2710
2016_2,교대역_3,18
2016_2,역삼역_1,2696
2016_2,교대역_2,1365
2016_2,서울 송파구 가락시장역,487
2016_2,서울 서초구 서초역,66
2016_2,서울 강남구 대치역_2,585
2016_2,서울 강남구 대치역_1,524
2016_2,뱅뱅사거리_2,1931
2016_2,보라매공원,3495
2016_2,교대역_1,1570
2016_2,개봉동 현대아파트 인근,2809
2016_2,뱅뱅사거리,1325
2016_2,뱅뱅사거리_1,1065
2016_2,서울 관악구 신림역_4,2937
2016_2,동작구 총신대입구역_1,1149
2016_2,양재역_3,2004
2016_2,동작구 총신대입구역_2,1398
2016_2,서울 서초구 남부터미널역_3,453
2016_2,서울 강남구 수서역,1611
2016_2,서울 관악구 신림역_3,871
2016_2,서울 서초구 남부터미널역_2,1483
2016_2,구로디지탈1단지,142
2016_2,양재역,1400
2016_2,문정역,370
2016_2,매봉역,577
2016_2,서울 서초구 방배역,1249
2016_2,서울 서초구 남부터미널역_1,1232
2016_2,서울 관악구 신림역_2,1593
2016_2,서울 관악구 신림역_1,506
2016_2,양재역_2,709
2016_2,서울 관악구 서울대입구역_2,440
2016_2,가산디지털단지역_3,1488
2016_2,구로디지털단지역,456
2016_2,서울 관악구 서울대입구역_1,5623
2016_2,관악구 사당역_1,670
2016_2,가산디지털단지역_2,96
2016_2,관악구 사당역_2,949
2016_2,가산디지털단지역_1,22
2016_2,포이사거리_1,57
2016_2,포이사거리_2,1759
2016_2,관악구 사당역_3,316
2016_2,서울 관악구 대학동_1,1640
2016_2,서울 금천구 독산1동_1,1023
2016_2,양재 화물트럭터미널앞_2,1728
2016_2,양재 화물트럭터미널앞_1,2
2016_2,서울 금천구 시흥1동_4,1551
2016_2,풍성로37가길,3223
2016_2,천호옛길,3878
2016_2,천호옛14길,2296
2016_2,천호대로219길,2431
2016_2,천호대로197길,4085
2016_2,천호대로187길,2876
2016_2,천호대로170길,4238
