"Date","상권","행정동_코드","상권_코드_명","총_유동인구_수","총_상주인구_수","총_직장_인구_수","운영_영업_개월_평균","폐업_영업_개월_평균","당월_매출_금액","당월_매출_건수","점포수","공실률","임대료"
"2019_1","건대입구",11215820,"자양골목시장",174507,2013,97,122,50,7797799141,409938,146,6.1,64.2
"2019_1","건대입구",11215840,"건대입구역",87473,530,735,67,42,10518963129,580872,82,6.1,64.2
"2019_1","건대입구",11215840,"능동로골목시장",70982,368,275,116,49,721495105,22696,40,6.1,64.2
"2019_1","건대입구",11215840,"자양번영로3길",225367,3711,87,104,65,2400710224,169130,85,6.1,64.2
"2019_1","건대입구",11215840,"능동로4길",141509,3013,236,79,45,1632373815,94015,67,6.1,64.2
"2019_1","건대입구",11215840,"뚝섬로23길",218490,1914,110,98,50,1841424533,120221,77,6.1,64.2
"2019_1","건대입구",11215820,"자양로15길",247402,1886,331,110,49,7721199549,439389,116,6.1,64.2
"2019_1","건대입구",11215820,"자양로11길",608094,3832,1347,110,46,7389273647,649523,208,6.1,64.2
"2019_1","경희대",11230710,"경희대로3길",125913,601,289,80,47,5139870837,267954,80,3.9,46.1
"2019_1","경희대",11230710,"경희대학교",821872,370,370,92,48,17099648154,1223155,260,3.9,46.1
"2019_1","경희대",11230710,"회기시장",182773,1222,114,111,53,5271511611,212753,127,3.9,46.1
"2019_1","경희대",11230740,"휘경로23길",167473,2534,19,137,77,184765623,12029,26,3.9,46.1
"2019_1","경희대",11230740,"휘경로3길",552947,2597,232,118,58,6449948907,470420,153,3.9,46.1
"2019_1","경희대",11230740,"천장산로7길",315073,1387,1481,98,62,3318794938,606669,56,3.9,46.1
"2019_1","경희대",11230740,"휘경로2길",423968,1304,9,106,53,10535841028,989405,234,3.9,46.1
"2019_1","공덕역",11440565,"만리재옛길",262465,3048,1471,114,55,4366761381,297994,116,6.7,44.7
"2019_1","공덕역",11440565,"마포대로20길",587682,2121,1015,115,58,4750032192,340448,88,6.7,44.7
"2019_1","공덕역",11440565,"효창원로93길",462824,2764,86,124,62,995450611,80338,50,6.7,44.7
"2019_1","공덕역",11440565,"서울 마포구 공덕역_1",244553,599,4905,80,45,8244394377,439668,100,6.7,44.7
"2019_1","광화문",11110530,"자하문로7길",171761,699,624,91,61,6321058149,329563,166,10,87.2
"2019_1","광화문",11110530,"서울 종로구 경복궁역_1",389304,582,207,107,57,13518675199,587641,199,10,87.2
"2019_1","광화문",11110530,"필운대로1길",44522,722,4,83,53,3720254811,236261,47,10,87.2
"2019_1","광화문",11110530,"서울 종로구 광화문역_2",524774,2467,54371,125,56,42605377849,2444745,828,10,87.2
"2019_1","광화문",11110530,"서울 종로구 광화문역_1",329637,12,2103,139,69,12575365810,768157,159,10,87.2
"2019_1","군자",11215750,"천호대로123길",102628,3065,294,112,53,7485387039,314441,133,4.7,31.1
"2019_1","군자",11215780,"능동로34길",166395,5108,911,83,54,7622322617,210522,104,4.7,31.1
"2019_1","군자",11215750,"천호대로109길",857338,3559,1212,87,44,14698491426,767497,353,4.7,31.1
"2019_1","군자",11215750,"용마산로3길",184653,3903,1005,83,51,1533413354,100946,75,4.7,31.1
"2019_1","군자",11215730,"서울 광진구 군자역",268671,1740,227,96,53,22293917799,1056136,320,4.7,31.1
"2019_1","군자",11215730,"어린이대공원역",398502,537,88,95,52,6957791790,371181,134,4.7,31.1
"2019_1","군자",11215740,"중곡제일시장",134444,802,130,117,51,13708834242,696916,201,4.7,31.1
"2019_1","군자",11215740,"긴고랑로7길",150870,4756,497,104,55,10230721781,695983,181,4.7,31.1
"2019_1","군자",11215740,"긴고랑로8길",169906,4150,224,111,46,1092196424,100904,50,4.7,31.1
"2019_1","군자",11215750,"용마산로21길",393340,5416,171,92,50,7916078247,415747,172,4.7,31.1
"2019_1","군자",11215750,"긴고랑로20길",119606,4137,587,116,52,5798794855,438802,118,4.7,31.1
"2019_1","논현역",11650560,"사평대로57길",383631,1219,177,109,40,1386116639,148123,46,13.5,38.7
"2019_1","논현역",11650560,"주흥15길",288394,2694,1480,96,45,2325508752,111581,97,13.5,38.7
"2019_1","논현역",11650560,"강남구 논현역_1",958505,1973,3585,98,43,46199836704,2120858,596,13.5,38.7
"2019_1","논현역",11650560,"주흥길",224770,3994,333,100,49,1566622116,127645,75,13.5,38.7
"2019_1","논현역",11680521,"논현로115길",405825,3224,2806,87,49,15732323913,640178,183,13.5,38.7
"2019_1","논현역",11680521,"강남구 논현역_3",140843,78,1533,86,53,15496887228,264292,81,13.5,38.7
"2019_1","논현역",11680521,"서울 강남구 학동역_1",88508,896,5305,124,57,8449724734,277567,87,13.5,38.7
"2019_1","논현역",11680521,"강남구 논현역_2",1422930,3931,10089,91,44,80197143561,3232462,1109,13.5,38.7
"2019_1","논현역",11680521,"강남대로140길",104327,1863,4005,107,45,695254033,37195,19,13.5,38.7
"2019_1","논현역",11680521,"영동전통시장",265354,1171,3036,99,49,27861708518,1150557,197,13.5,38.7
"2019_1","논현역",11680521,"학동로6길",104421,1604,1698,82,46,2191529541,106673,93,13.5,38.7
"2019_1","논현역",11680521,"강남구 신사역_2",664698,1041,7930,99,46,59406931924,1722546,424,13.5,38.7
"2019_1","논현역",11680521,"학동역",122276,532,1572,101,52,6761428719,342501,73,13.5,38.7
"2019_1","논현역",11680521,"논현로123길",64463,2084,100,90,42,2583276057,173102,50,13.5,38.7
"2019_1","논현역",11680521,"강남대로136길",138321,1263,1294,93,55,8437094687,208281,70,13.5,38.7
"2019_1","논현역",11680521,"강남대로118길",148749,1463,588,85,41,2854494332,147148,90,13.5,38.7
"2019_1","논현역",11680521,"논현로139길",174363,1378,2712,85,54,4236511846,139065,94,13.5,38.7
"2019_1","동대문",11110670,"서울 종로구 동대문역_2",362132,584,1106,96,51,10466624486,613436,380,10.6,36.6
"2019_1","동대문",11110670,"동묘앞역",76145,873,68,127,49,12846197019,783224,117,10.6,36.6
"2019_1","명동",11140550,"명동거리",1336752,139,9026,152,55,147896307360,6310975,2000,8.8,295.1
"2019_1","명동",11140550,"서울 중구 명동역",231561,1257,3988,110,51,9219606367,458164,286,8.8,295.1
"2019_1","명동",11140550,"서울시청",473929,73,23497,128,63,41990007684,1689494,339,8.8,295.1
"2019_1","명동",11140550,"명동길",117210,531,36306,167,59,7466792811,388813,142,8.8,295.1
"2019_1","명동",11140550,"퇴계로18길",44565,706,3099,95,55,4452802003,201813,61,8.8,295.1
"2019_1","목동",11470510,"목동동로12길",194905,2273,385,90,49,15108715305,558800,252,6.4,34.5
"2019_1","목동",11470510,"오목교역",194151,869,198,80,51,11418873489,278775,85,6.4,34.5
"2019_1","목동",11470520,"목동중앙로13나길",36524,1074,293,104,53,297761393,11009,10,6.4,34.5
"2019_1","목동",11470520,"목2동시장",142961,1213,228,115,55,9699364436,531169,161,6.4,34.5
"2019_1","목동",11470520,"목동중앙북로16길",115237,3495,257,85,52,1169682436,138655,48,6.4,34.5
"2019_1","목동",11470530,"목동중앙북로8길",85283,2135,355,92,47,641698537,19027,58,6.4,34.5
"2019_1","목동",11470530,"목3동시장",193057,1169,768,110,50,15735049779,1062385,267,6.4,34.5
"2019_1","목동",11470540,"목동중앙남로3가길",190706,2743,546,104,45,3299415994,164669,126,6.4,34.5
"2019_1","목동",11470540,"목동중앙서로7길",201418,3793,264,97,45,2466330283,187867,139,6.4,34.5
"2019_1","목동",11470540,"목동중앙본로7길",195659,2932,117,102,52,5076558510,225013,105,6.4,34.5
"2019_1","목동",11470540,"목4동시장",31883,1159,211,98,48,2300414489,133220,90,6.4,34.5
"2019_1","목동",11470540,"목동중앙로3길",91991,2412,111,97,44,1549192208,99739,55,6.4,34.5
"2019_1","목동",11470540,"목동중앙서로8가길",97166,1394,178,107,45,3902276138,112835,74,6.4,34.5
"2019_1","불광역",11380510,"은평로13길",190861,3276,364,107,48,6878084052,256447,124,2.8,38.5
"2019_1","불광역",11380510,"진흥로12길",295165,5827,509,98,61,3678651893,277728,97,2.8,38.5
"2019_1","불광역",11380520,"서울 은평구 불광역_2",430209,668,69,130,62,9877996606,350121,136,2.8,38.5
"2019_1","불광역",11380570,"서오릉로8길",49050,2650,14,93,51,1988688177,150540,71,2.8,38.5
"2019_1","불광역",11380570,"서울 은평구 불광역_3",325225,775,54,101,46,11070837125,610096,218,2.8,38.5
"2019_1","불광역",11380570,"서울 은평구 연신내역_1",1441130,221,74,119,67,5974335293,403157,105,2.8,38.5
"2019_1","불광역",11380570,"연서로28길",307952,3669,732,94,49,5344829541,388058,139,2.8,38.5
"2019_1","불광역",11380570,"역말로9길",163481,5545,20,95,56,2075456365,161335,68,2.8,38.5
"2019_1","불광역",11380570,"서울 은평구 불광역_1",519012,537,284,99,47,21963502123,1064000,506,2.8,38.5
"2019_1","사당",11590620,"동작대로17길",296735,2411,1402,107,47,8185472060,336230,101,3.3,55.5
"2019_1","사당",11590620,"관악구 사당역_2",522883,924,494,102,51,23497068409,902720,299,3.3,55.5
"2019_1","사당",11590620,"동작대로7길",394062,3443,1829,97,51,11467701305,724272,252,3.3,55.5
"2019_1","사당",11590620,"사당로26길",66503,2886,260,91,43,1562498816,173992,56,3.3,55.5
"2019_1","사당",11590620,"사당로20길",99455,2722,194,115,52,1075520386,122664,41,3.3,55.5
"2019_1","사당",11590620,"사당로30길",396292,1022,298,88,45,3703084222,116425,113,3.3,55.5
"2019_1","사당",11620630,"승방길",126694,3158,571,101,47,2376360648,133007,39,3.3,55.5
"2019_1","사당",11620630,"남현3길",457477,1610,270,114,59,7294564092,641301,81,3.3,55.5
"2019_1","사당",11620630,"남현길",156683,1976,224,93,49,3190169172,220173,68,3.3,55.5
"2019_1","사당",11650610,"서초대로8길",98968,1545,248,141,71,16997354,980,5,3.3,55.5
"2019_1","사당",11650610,"서초대로4길",250026,3519,652,92,52,4564798848,218836,103,3.3,55.5
"2019_1","사당",11650610,"청두곶길",107640,3991,2220,85,47,2714848376,158825,109,3.3,55.5
"2019_1","사당",11650610,"관악구 사당역_1",667910,929,3503,92,54,27899851761,1007250,339,3.3,55.5
"2019_1","사당",11650610,"방배천로4안길",94206,1197,1298,95,51,5879764149,304038,125,3.3,55.5
"2019_1","서초",11650510,"남부순환로339길",129901,1541,13336,111,47,3877581195,199335,83,4.9,27.4
"2019_1","서초",11650510,"서초중앙로8길",162260,2653,7653,114,47,4478173528,186967,73,4.9,27.4
"2019_1","서초",11650510,"서초대로64길",191051,1759,623,108,54,3522103421,134771,41,4.9,27.4
"2019_1","서초",11650510,"서울 서초구 남부터미널역_1",212997,1204,540,136,55,44901440233,1031243,483,4.9,27.4
"2019_1","서초",11650520,"효령로72길",184496,2091,204,94,43,4797619013,273756,79,4.9,27.4
"2019_1","서초",11650520,"서울 강남구 강남역_1",1309928,3012,135689,87,46,44431808968,2235189,593,4.9,27.4
"2019_1","서초",11650520,"양재역_3",611517,1858,3614,102,47,20954978766,810370,403,4.9,27.4
"2019_1","서초",11650520,"뱅뱅사거리",387416,1759,7961,95,47,18735302579,996528,416,4.9,27.4
"2019_1","서초",11650510,"서울 서초구 남부터미널역_3",305626,575,1491,100,50,10561738120,532727,131,4.9,27.4
"2019_1","서초",11650510,"교대역_2",921325,1758,3363,97,50,28301234909,1588241,395,4.9,27.4
"2019_1","서초",11650510,"사임당로17길",239519,1089,1851,105,46,4838001973,181549,85,4.9,27.4
"2019_1","서초",11650530,"서울 서초구 남부터미널역_2",780812,1764,10724,110,50,24122762145,1461308,343,4.9,27.4
"2019_1","서초",11650530,"서울 서초구 서초역",131406,55,11841,101,55,5817141628,292116,57,4.9,27.4
"2019_1","서초",11650531,"교대역_4",407463,1002,5151,101,56,34251622203,1183246,369,4.9,27.4
"2019_1","서초",11650531,"서울 강남구 강남역_2",2729589,3089,5638,98,47,148390493974,5326470,1066,4.9,27.4
"2019_1","서초",11650530,"교대역_3",279275,24,4422,108,48,9745873917,553778,119,4.9,27.4
"2019_1","서초",11650530,"남부순환로325길",454976,2444,8261,113,48,10148670629,543641,117,4.9,27.4
"2019_1","서초",11650530,"남부순환로317길",254654,1741,1663,122,52,9083018404,449515,100,4.9,27.4
"2019_1","서초",11650530,"반포대로9길",146328,1630,658,119,44,5335617497,147566,106,4.9,27.4
"2019_1","서초",11650530,"교대역_1",1731739,2611,13316,98,48,52267664639,2269043,996,4.9,27.4
"2019_1","성신여대",11290575,"동소문로13길",325119,2936,435,89,57,2973022006,140550,84,7,44.3
"2019_1","성신여대",11290575,"아리랑로4길",202869,3084,558,92,53,5127981233,265711,166,7,44.3
"2019_1","성신여대",11290575,"보문로32길",940076,1295,1017,78,43,3944684194,375496,124,7,44.3
"2019_1","성신여대",11290575,"동소문로26가길",327535,2278,230,98,48,4122563415,241551,119,7,44.3
"2019_1","성신여대",11290575,"동소문로15길",240492,1084,128,84,58,2980127327,119420,66,7,44.3
"2019_1","성신여대",11290575,"서울 성북구 성신여대입구역",1618261,1091,5286,100,49,45625802193,2454873,672,7,44.3
"2019_1","성신여대",11290600,"인촌로24길",445735,701,236,97,56,12715306220,991454,239,7,44.3
"2019_1","성신여대",11290600,"안암로5길",101362,2233,612,111,54,2518968942,206737,39,7,44.3
"2019_1","성신여대",11290600,"서울 성북구 안암역",374637,371,112,97,49,10634942719,575149,121,7,44.3
"2019_1","성신여대",11290600,"인촌로5길",178651,1509,26,85,51,1059591680,77355,45,7,44.3
"2019_1","성신여대",11290600,"인촌로17가길",236571,1621,3323,109,61,1884696553,189158,44,7,44.3
"2019_1","성신여대",11290600,"개운사길",282066,1012,3713,84,52,8624447882,996416,129,7,44.3
"2019_1","수유",11305610,"수유로12길",418131,3271,236,108,42,3935853027,215575,123,2.1,58
"2019_1","수유",11305610,"삼양로77길",107438,3122,419,87,54,1146133088,69729,55,2.1,58
"2019_1","수유",11305610,"수유전통시장",126280,628,411,130,62,19133973146,704048,314,2.1,58
"2019_1","수유",11305620,"우이시장",91367,1669,157,97,54,4930263218,266712,107,2.1,58
"2019_1","수유",11305620,"노해로33길",130865,2646,32,90,56,461347963,40396,39,2.1,58
"2019_1","수유",11305630,"한천로139가길",223410,1543,50,83,37,1565044256,98474,58,2.1,58
"2019_1","수유",11305630,"한천로140길",299132,1767,111,94,43,3050166503,112058,117,2.1,58
"2019_1","수유",11305630,"도봉로99길",82000,2302,217,75,45,1270533472,77844,43,2.1,58
"2019_1","수유",11305630,"강북종합시장",105699,734,65,117,53,4774400249,193030,91,2.1,58
"2019_1","수유",11305630,"삼각산로28길",103176,3869,833,93,41,2179038327,190734,87,2.1,58
"2019_1","수유",11305630,"서울 강북구 수유역_2",1967044,2128,4370,98,49,40040276374,2177679,544,2.1,58
"2019_1","수유",11305630,"노해로17길",155085,2608,252,105,44,3044628020,110227,140,2.1,58
"2019_1","수유",11305630,"서울 강북구 수유역_3",215107,730,64,112,51,13428367329,454559,241,2.1,58
"2019_1","수유",11305630,"수유중앙시장",3932,49,127,122,45,331658361,17472,17,2.1,58
"2019_1","신림역",11620645,"서울 관악구 신림역_1",1030607,687,1979,105,58,36442578780,2024209,475,2.6,65.2
"2019_1","신림역",11620645,"신림로48길",127933,2604,69,158,59,2485264928,174434,41,2.6,65.2
"2019_1","신림역",11620645,"서울 관악구 신림역_2",184398,1647,34,89,48,21372019359,1813042,291,2.6,65.2
"2019_1","신림역",11620655,"신원시장",517589,418,330,112,54,9449346639,530020,199,2.6,65.2
"2019_1","신림역",11620655,"신원로3길",181116,2830,25,91,51,4784168011,407316,140,2.6,65.2
"2019_1","신촌",11410585,"서울 서대문구 신촌역",5298385,2715,3278,114,52,93910252861,4935076,1625,7.6,56.7
"2019_1","신촌",11410585,"서울 서대문구 이대역",1179386,1753,1395,111,47,32927654252,2482933,1040,7.6,56.7
"2019_1","압구정",11680510,"압구정로2길",221017,1001,2822,87,37,4643595262,192651,103,10,55.8
"2019_1","압구정",11680510,"신사동 가로수길",2383964,3852,22466,92,48,235574030157,6216270,2535,10,55.8
"2019_1","압구정",11680510,"도산대로23길",229043,1506,1448,78,49,1981095228,74213,66,10,55.8
"2019_1","압구정",11680510,"도산대로15길",69375,694,1632,66,45,4976880647,192112,92,10,55.8
"2019_1","압구정",11680545,"압구정 로데오거리_2",1720205,1313,16443,98,46,140084837793,2297513,1686,10,55.8
"2019_1","압구정",11680545,"도산공원사거리_1",181398,274,10355,107,44,17274067538,629791,182,10,55.8
"2019_1","압구정",11680545,"서울 강남구 압구정역",723946,1865,10265,100,50,82559086129,1596466,881,10,55.8
"2019_1","영등포",11560515,"영신로9길",272438,2590,344,97,54,5488756524,377620,94,8,39.3
"2019_1","영등포",11560515,"신길로60길",309558,2997,497,119,44,3514910786,164282,75,8,39.3
"2019_1","영등포",11560515,"영등포로62길",106758,1623,7,96,58,870225392,49845,16,8,39.3
"2019_1","영등포",11560535,"국회대로56길",253066,2712,1741,148,63,4185610964,314619,121,8,39.3
"2019_1","영등포",11560535,"영등포로35길",160386,1332,89,115,51,8225276357,301662,138,8,39.3
"2019_1","영등포",11560535,"영등포역_2",1147889,789,1259,117,61,26088177641,938235,435,8,39.3
"2019_1","영등포",11560535,"영등포역_3",893072,484,906,122,52,4150169923,237626,86,8,39.3
"2019_1","영등포",11560535,"영등포전통시장",1669461,2332,4063,109,56,125601325239,5636805,1853,8,39.3
"2019_1","영등포",11560535,"서울 영등포구 영등포시장역",370314,1593,334,156,58,6860632378,402588,154,8,39.3
"2019_1","오류동역",11530770,"오류동역",473703,3851,1589,115,57,26423985816,1834661,339,14.6,36.7
"2019_1","오류동역",11530770,"경인로15길",77416,3435,143,108,57,2268616720,179434,59,14.6,36.7
"2019_1","오류동역",11530780,"오류로8길",257763,2099,224,112,49,6964322893,418782,177,14.6,36.7
"2019_1","왕십리",11200520,"왕십리로31길",334699,2870,81,98,60,2604711598,159810,69,6,39.3
"2019_1","왕십리",11200520,"무학봉길",125535,2274,5,95,63,2105524208,56964,44,6,39.3
"2019_1","왕십리",11200520,"무학봉28길",145159,1004,134,102,50,5628086201,277143,120,6,39.3
"2019_1","왕십리",11200535,"무학로6길",448115,1814,387,107,57,11003715571,228754,140,6,39.3
"2019_1","왕십리",11200535,"왕십리로26길",484392,2882,4069,116,55,7870219571,421603,202,6,39.3
"2019_1","왕십리",11200535,"왕십리역_2",102389,531,668,108,56,9780443875,430564,111,6,39.3
"2019_1","용산",11170520,"소월로20길",177764,2227,136,78,51,928927275,44243,81,9.5,25
"2019_1","용산",11170520,"서울 용산구 숙대입구역",137557,487,2707,118,58,12445489452,428029,221,9.5,25
