Date,상권_코드_명,운영_영업_개월_평균,폐업_영업_개월_평균
2016_3,목2동시장,115,51
2016_3,마포농수산물시장,108,54
2016_3,동진시장,70,53
2016_3,망원월드컵시장,105,50
2016_3,망원시장,97,50
2016_3,합정시장,104,53
2016_3,영진시장,98,56
2016_3,서교시장,114,33
2016_3,신수시장,160,50
2016_3,아현시장,118,59
2016_3,마포시장,136,53
2016_3,공덕시장,113,51
2016_3,백련시장,122,82
2016_3,모래내시장,183,76
2016_3,포방터시장,101,42
2016_3,인왕시장,158,79
2016_3,아현가구거리상점가,92,84
2016_3,영천시장,119,56
2016_3,수일시장,167,64
2016_3,증산종합시장,138,52
2016_3,대림골목시장,113,56
2016_3,신응암시장,110,68
2016_3,녹번시장,113,59
