Date,상권_코드_명,총_유동인구_수
2014_4,긴고랑로9길,309323
2014_4,능동로13길,378891
2014_4,능동로19길,208999
2014_4,능동로34길,198521
2014_4,능동로3길,218889
2014_4,능동로4길,190897
2014_4,동일로18길,277568
2014_4,동일로24길,407727
2014_4,뚝섬로23길,302830
2014_4,뚝섬로24길,66644
2014_4,뚝섬로48길,391202
2014_4,뚝섬로54길,310102
2014_4,뚝섬로58길,342177
2014_4,뚝섬로64길,291464
2014_4,면목로17길,312421
2014_4,아차산로40길,309038
2014_4,아차산로51길,276382
2014_4,아차산로55길,208250
2014_4,아차산로65길,123933
2014_4,아차산로78길,52336
2014_4,용마산로21길,255082
2014_4,용마산로3길,191875
2014_4,자양로11길,494221
2014_4,자양로15길,116509
2014_4,자양로26길,301817
2014_4,자양로45길,127570
2014_4,자양로50길,179186
2014_4,자양로53길,182669
2014_4,자양번영로3길,559047
2014_4,천호대로109길,455327
2014_4,천호대로123길,228170
2014_4,천호대로129길,265497
2014_4,경희대로3길,52251
2014_4,경희대로4길,213272
2014_4,난계로30길,104072
2014_4,답십리로23길,208160
2014_4,답십리로56길,251699
2014_4,답십리로60길,91489
2014_4,답십리로63길,91179
2014_4,답십리로64길,373526
2014_4,답십리로68길,145462
2014_4,답십리로69길,214359
2014_4,답십리로72길,285035
2014_4,망우로18가길,92805
2014_4,망우로18길,180005
2014_4,망우로21길,60823
2014_4,무학로16길,116090
2014_4,무학로45길,154993
2014_4,사가정로13길,444085
2014_4,사가정로23가길,208835
2014_4,사가정로2길,168584
2014_4,서울시립대로16길,63026
2014_4,서울시립대로29길,458459
2014_4,서울시립대로4길,204054
2014_4,약령시로17길,599883
2014_4,왕산로32길,114023
2014_4,왕산로33길,262498
2014_4,왕산로43길,564280
2014_4,이문로42길,221448
2014_4,장한로14길,170169
2014_4,장한로25길,101823
2014_4,장한로26가길,89233
2014_4,장한로26길,461558
2014_4,장한로27가길,119615
2014_4,장한로27길,132197
2014_4,장한로5길,240372
2014_4,장한로8길,221873
2014_4,전농로29길,226095
2014_4,전농로3길,176999
2014_4,전농로4길,148831
2014_4,제기로21길,475623
2014_4,제기로5길,404860
2014_4,천장산로7길,180498
2014_4,천호대로12길,82205
2014_4,천호대로17길,296361
2014_4,천호대로45길,378812
2014_4,천호대로77길,177776
2014_4,천호대로97길,200864
2014_4,한천로14길,435329
2014_4,한천로33길,127076
2014_4,한천로40길,226592
2014_4,한천로46길,301405
2014_4,휘경로14길,136077
2014_4,휘경로23길,341223
2014_4,휘경로2길,314817
2014_4,휘경로3길,690630
2014_4,겸재로29길,380585
2014_4,겸재로36길,439315
2014_4,겸재로54길,321616
2014_4,공릉로12가길,111657
2014_4,공릉로2길,487253
2014_4,답십리로75길,173777
2014_4,동일로100길,321336
2014_4,동일로101길,243826
2014_4,동일로112길,535928
2014_4,동일로123길,409299
2014_4,동일로130길,321963
2014_4,동일로139가길,423606
2014_4,동일로139길,298915
2014_4,동일로140길,154517
2014_4,동일로149길,97063
2014_4,동일로157길,505226
2014_4,동일로163길,231097
2014_4,망우로68길,241542
2014_4,망우로73길,155893
2014_4,면목로21길,142664
2014_4,면목로33길,417243
2014_4,면목로45길,363908
2014_4,면목로48길,245009
2014_4,면목로49길,364794
2014_4,면목로55길,298000
2014_4,면목로56길,421172
2014_4,면목로78길,343581
2014_4,봉우재로33길,429528
2014_4,봉화산로30길,141347
2014_4,봉화산로4길,252909
2014_4,봉화산로56길,754545
2014_4,사가정로42길,375782
2014_4,사가정로54길,490452
2014_4,신내로7가길,127909
2014_4,용마산로100길,225988
2014_4,용마산로112길,166319
2014_4,용마산로118길,256246
2014_4,용마산로94길,191389
2014_4,중랑천로10길,199271
2014_4,길음로7길,209033
2014_4,돌곶이로14길,91887
2014_4,돌곶이로22길,200547
2014_4,돌곶이로27길,257943
2014_4,돌곶이로28길,317029
2014_4,돌곶이로41길,128560
2014_4,돌곶이로8길,109157
2014_4,동소문로13길,269968
2014_4,동소문로15길,319439
2014_4,동소문로26가길,274738
2014_4,동소문로2길,112043
2014_4,동소문로6길,141847
2014_4,보국문로16길,189671
2014_4,보문로13길,319504
2014_4,보문로26길,121187
2014_4,보문로31길,167956
2014_4,보문로32길,353031
2014_4,삼선교로10길,279392
2014_4,삼선교로10다길,62285
2014_4,삼선교로16가길,155741
2014_4,삼양로8길,237106
2014_4,성북로8길,73366
2014_4,솔샘로6길,106397
2014_4,아리랑로4길,302018
2014_4,안암로5길,102303
2014_4,오패산로19길,336547
2014_4,오패산로3길,606469
2014_4,오패산로4길,352982
2014_4,인촌로17가길,237756
2014_4,인촌로1길,205956
2014_4,개운사길,191243
2014_4,인촌로24길,410319
2014_4,인촌로5길,191230
2014_4,인촌로6길,118401
2014_4,장월로1길,290552
2014_4,장위로50길,156337
2014_4,정릉로26길,181037
2014_4,정릉로27길,106666
2014_4,정릉로8길,21680
2014_4,종암로16길,189476
2014_4,종암로19길,167348
2014_4,종암로21길,96713
2014_4,종암로24가길,220705
2014_4,종암로5길,206540
2014_4,지봉로20길,350953
2014_4,창경궁로43길,105115
2014_4,한천로101가길,204926
2014_4,한천로76길,203406
2014_4,화랑로13길,88650
2014_4,화랑로14길,130067
2014_4,화랑로19길,255510
2014_4,화랑로1길,234422
2014_4,화랑로32길,146197
2014_4,화랑로40길,167490
2014_4,노해로17길,128762
2014_4,노해로23길,197368
2014_4,노해로33길,216391
2014_4,덕릉로40길,142741
2014_4,덕릉로41길,306987
2014_4,도봉로13길,203466
2014_4,도봉로18길,224369
2014_4,도봉로45길,422089
2014_4,도봉로67길,117968
2014_4,도봉로76길,205172
2014_4,도봉로8길,94630
2014_4,도봉로99길,110126
2014_4,삼각산로28길,88800
2014_4,삼양로20길,164363
2014_4,삼양로24길,297421
2014_4,삼양로27길,116111
2014_4,삼양로41길,350711
2014_4,삼양로54길,272000
2014_4,삼양로77길,179225
2014_4,삼양로93길,169598
2014_4,솔매로41길,125268
2014_4,솔매로45길,224080
2014_4,솔매로50길,668351
2014_4,솔샘로65길,630835
2014_4,수유로12길,179100
2014_4,오패산로30길,113907
2014_4,오패산로52길,199724
2014_4,오패산로67길,622996
2014_4,인수봉로56길,333394
2014_4,인수봉로72길,193063
2014_4,인수봉로79길,205296
2014_4,한천로109길,264507
2014_4,한천로124나길,366406
2014_4,한천로130길,171653
2014_4,한천로132길,377619
2014_4,한천로139가길,211770
2014_4,한천로140길,230228
2014_4,노해로60길,364671
2014_4,노해로63다길,217820
2014_4,덕릉로60길,146563
2014_4,도당로13가길,74143
2014_4,도당로13바길,172782
2014_4,도당로19길,269237
2014_4,도당로29길,157670
2014_4,도봉로109길,173597
2014_4,도봉로114길,668349
2014_4,도봉로143길,206806
2014_4,도봉로147길,301790
2014_4,도봉로152가길,65986
2014_4,도봉로156길,92110
2014_4,도봉로169나길,160009
2014_4,도봉로181길,103319
2014_4,도봉산4길,26329
2014_4,도봉산길,81963
2014_4,방학로10길,160877
2014_4,방학로15길,109569
2014_4,방학로5길,172524
2014_4,방학로6가길,185611
2014_4,삼양로144길,244374
2014_4,시루봉로23길,154524
2014_4,우이천로32길,163127
2014_4,우이천로4다길,116532
2014_4,해등로16길,78968
2014_4,공릉로58길,173330
2014_4,동일로173가길,244682
2014_4,동일로192길,254309
2014_4,동일로242길,167504
2014_4,상계로12길,181884
2014_4,상계로1길,162762
2014_4,상계로9가길,265020
2014_4,석계로1길,241646
2014_4,한글비석로22길,284694
2014_4,한글비석로24길,238958
2014_4,한글비석로44길,340086
2014_4,가좌로7길,207334
2014_4,갈현로1길,169204
2014_4,갈현로33길,332042
2014_4,갈현로41길,175287
2014_4,갈현로7길,149960
2014_4,불광천길,415491
2014_4,서오릉로21길,222037
2014_4,서오릉로8길,122471
2014_4,수색로18길,187642
2014_4,역말로9길,233374
2014_4,연서로11길,409717
2014_4,연서로13길,166614
2014_4,연서로16길,325474
2014_4,연서로17길,290456
2014_4,연서로21길,210710
2014_4,연서로27길,183691
2014_4,연서로28길,450280
2014_4,연서로29길,132185
2014_4,연서로33길,262797
2014_4,연서로34길,212660
2014_4,연서로3길,166672
2014_4,연서로41길,154630
2014_4,연서로5길,189301
2014_4,은평로10길,222603
2014_4,은평로13길,259680
2014_4,은평로20길,79189
2014_4,은평로3길,229372
2014_4,은평로8길,343169
2014_4,응암로12길,237695
2014_4,응암로13길,211360
2014_4,응암로14길,213341
2014_4,응암로22길,236532
2014_4,응암로34길,242598
2014_4,증산로13길,255055
2014_4,증산로15길,87122
2014_4,증산로17길,192890
2014_4,증산로21길,110233
2014_4,증산로5길,71205
2014_4,증산로9길,112950
2014_4,증산서길,94166
2014_4,진흥로12길,364232
2014_4,진흥로1길,245833
2014_4,통일로69길,76762
2014_4,통일로78길,98174
2014_4,통일로87길,287459
2014_4,통일로92길,197134
2014_4,가재울로6길,220748
2014_4,독립문로8길,291094
2014_4,명지대길,225365
2014_4,모래내로15길,112306
2014_4,북아현로4길,394297
2014_4,세검정로1길,262582
2014_4,세무서2길,375485
2014_4,세무서길,629687
2014_4,수색로8길,115538
2014_4,신촌로37길,142188
2014_4,연희로10길,94948
2014_4,응암로1길,200592
2014_4,증가로10길,358227
2014_4,증가로20가길,219625
2014_4,증가로23나길,331638
2014_4,증가로6길,162103
2014_4,충정로4길,190076
2014_4,충정로6길,327100
2014_4,통일로11길,89151
2014_4,통일로37길,418905
2014_4,통일로39길,408323
2014_4,홍연길,65818
2014_4,홍제내길,111747
2014_4,광성로6길,162714
2014_4,대흥로21길,342806
2014_4,대흥로28길,285718
2014_4,도화4길,252389
2014_4,도화길,924168
2014_4,독막로22길,181545
2014_4,독막로32길,193892
2014_4,독막로8길,132089
2014_4,동교로17길,145810
2014_4,동교로19길,216965
2014_4,동교로25길,168901
2014_4,동교로27길,188477
2014_4,동교로38길,139536
2014_4,마포대로12길,222075
2014_4,마포대로20길,252942
2014_4,마포대로4길,314848
2014_4,만리재옛길,517155
2014_4,망원로11길,174340
2014_4,망원로2길,216938
2014_4,매봉산로2길,247409
2014_4,모래내로7길,172591
2014_4,방울내로9안길,542141
2014_4,백범로16길,408723
2014_4,성미산로11길,191797
2014_4,성미산로1길,269148
2014_4,성미산로32길,97061
2014_4,성산로4길,159156
2014_4,성지3길,172568
2014_4,숭문8길,171658
2014_4,숭문길,237538
2014_4,신촌로12길,276937
2014_4,신촌로28가길,194395
2014_4,신촌로30길,77470
2014_4,양화로11길,128433
2014_4,양화로1길,161546
2014_4,양화진길,236751
2014_4,와우산로29가길,201499
2014_4,와우산로29길,154632
2014_4,와우산로3길,128015
2014_4,월드컵로10길,371519
2014_4,월드컵로11길,129472
2014_4,월드컵로16길,335304
2014_4,월드컵로19길,348000
2014_4,월드컵로25길,452151
2014_4,월드컵로36길,264877
2014_4,월드컵로7길,138788
2014_4,월드컵로8길,244418
2014_4,토정로37길,190333
2014_4,효창원로93길,365470
2014_4,가로공원로58길,105653
2014_4,곰달래로10길,237494
2014_4,곰달래로2길,138528
2014_4,곰달래로3길,285678
2014_4,곰달래로5길,175892
2014_4,남부순환로33길,158526
2014_4,남부순환로40길,245276
2014_4,남부순환로58길,85444
2014_4,남부순환로70길,245997
2014_4,남부순환로79길,300675
2014_4,남부순환로88길,21644
2014_4,목동남로4길,122651
2014_4,목동동로12길,444951
2014_4,목동동로8길,195083
2014_4,목동로19길,407552
2014_4,목동로9길,555334
2014_4,목동중앙남로3가길,280279
2014_4,목동중앙로13나길,38343
2014_4,목동중앙로3길,275018
2014_4,목동중앙본로7길,345274
2014_4,목동중앙북로16길,174924
2014_4,목동중앙북로8길,116996
2014_4,목동중앙서로7길,497045
2014_4,목동중앙서로8가길,192855
2014_4,신목로2길,146121
2014_4,신목로5길,228517
2014_4,신목로6길,263785
2014_4,신월로15길,464037
2014_4,신월로20길,130503
2014_4,오목로23길,162371
2014_4,오목로30길,211151
2014_4,오목로3길,162218
2014_4,오목로5길,180143
2014_4,은행정로5길,97572
2014_4,은행정로7길,404868
2014_4,중앙로25길,155899
2014_4,중앙로32길,319414
2014_4,중앙로36길,121890
2014_4,중앙로45길,237506
2014_4,중앙로47길,207259
2014_4,중앙로51길,371461
2014_4,중앙로55길,220550
2014_4,지양로7길,232315
2014_4,화곡로3길,111489
2014_4,화곡로4길,255647
2014_4,가로공원로76가길,118169
2014_4,가로공원로80길,190128
2014_4,강서로15길,305435
2014_4,강서로17가길,193561
2014_4,강서로18길,416703
2014_4,강서로29길,399748
2014_4,강서로35길,186186
2014_4,강서로45길,182939
2014_4,강서로45다길,146400
2014_4,강서로47길,349389
2014_4,강서로47라길,326886
2014_4,강서로5가길,279019
2014_4,강서로5나길,121107
2014_4,강서로5라길,186219
2014_4,강서로8길,229884
2014_4,개화동로23길,256370
2014_4,개화동로25길,142616
2014_4,곰달래로25길,185887
2014_4,곰달래로31길,216509
2014_4,곰달래로47길,402699
2014_4,곰달래로53길,696667
2014_4,곰달래로60길,291679
2014_4,공항대로38길,138801
2014_4,공항대로42길,195141
2014_4,공항대로55길,90763
2014_4,공항대로59길,136708
2014_4,공항대로59다길,263707
2014_4,공항대로61길,159038
2014_4,공항대로8길,207272
2014_4,국회대로7길,144270
2014_4,까치산로4길,203515
2014_4,남부순환로11길,315850
2014_4,등촌로13길,347082
2014_4,등촌로39길,217530
2014_4,등촌로51길,222174
2014_4,등촌로55길,157428
2014_4,등촌로5길,548840
2014_4,방화대로21길,318083
2014_4,방화대로6라길,100189
2014_4,양천로14길,214125
2014_4,양천로24가길,204460
2014_4,양천로24길,190085
2014_4,양천로26길,55834
2014_4,양천로49길,116892
2014_4,양천로71길,345379
2014_4,양천로73가길,315639
2014_4,우장산로6길,465429
2014_4,월정로20길,93694
2014_4,초록마을로3길,639974
2014_4,초록마을로8길,205711
2014_4,초원로16길,274178
2014_4,화곡로13길,247804
2014_4,화곡로20길,229178
2014_4,화곡로31길,295473
2014_4,화곡로44나길,526460
2014_4,화곡로59길,266559
2014_4,화곡로64길,214878
2014_4,개봉로11길,144737
2014_4,개봉로17길,225929
2014_4,개봉로17다길,143657
2014_4,개봉로1길,159078
2014_4,개봉로20길,335208
2014_4,개봉로23가길,140861
2014_4,개봉로2길,153447
2014_4,개봉로3길,108161
2014_4,경인로15길,208770
2014_4,경인로31길,166551
2014_4,경인로35길,202128
2014_4,경인로47길,154435
2014_4,고척로21나길,581357
2014_4,고척로27길,291490
2014_4,고척로27다길,239203
2014_4,고척로52길,291751
2014_4,공원로6가길,72459
2014_4,구로동로15길,118524
2014_4,구로동로28길,192989
2014_4,구로동로38길,285811
2014_4,구로동로41길,108486
2014_4,구로동로42길,322389
2014_4,구로동로7길,174666
2014_4,구로동로8길,652587
2014_4,구로중앙로19길,215902
2014_4,구로중앙로28길,450807
2014_4,구로중앙로34길,170264
2014_4,구로중앙로42길,72059
2014_4,구로중앙로7길,139527
2014_4,구로중앙로8길,296793
2014_4,남부순환로97길,133499
2014_4,도림로12길,216163
2014_4,도림로6길,210378
2014_4,디지털로27길,123166
2014_4,디지털로32가길,183107
2014_4,디지털로32길,453175
2014_4,부일로11길,82688
2014_4,부일로15길,143248
2014_4,부일로1길,18064
2014_4,새말로18길,187139
2014_4,신도림로13길,56068
2014_4,오류로8길,376554
2014_4,우마길,106197
2014_4,중앙로15길,92569
2014_4,중앙로1길,262959
2014_4,가산로3길,47554
2014_4,가산로5길,145568
2014_4,금하로14길,265140
2014_4,금하로1길,161151
2014_4,금하로24길,138612
2014_4,남부순환로112길,174160
2014_4,독산로108길,223496
2014_4,독산로40길,191003
2014_4,독산로50길,135240
2014_4,독산로64길,222389
2014_4,독산로70길,301936
2014_4,독산로78다길,185859
2014_4,독산로85길,61955
2014_4,문성로5길,138408
2014_4,범안로11길,118153
2014_4,범안로17길,149269
2014_4,벚꽃로56길,250009
2014_4,시흥대로120길,488999
2014_4,시흥대로138길,360080
2014_4,시흥대로141길,254404
2014_4,시흥대로150길,323001
2014_4,시흥대로153길,286239
2014_4,시흥대로22길,157726
2014_4,시흥대로36길,158022
2014_4,시흥대로62가길,287453
2014_4,시흥대로63길,107487
