Date,상권_코드_명,총_직장_인구_수
2017_1,남부순환로79길,460
2017_1,남부순환로70길,550
2017_1,남부순환로58길,293
2017_1,남부순환로40길,14
2017_1,남부순환로33길,1095
2017_1,곰달래로5길,45
2017_1,곰달래로3길,393
2017_1,곰달래로2길,264
2017_1,곰달래로10길,315
2017_1,가로공원로58길,79
2017_1,효창원로93길,103
2017_1,토정로37길,123
2017_1,월드컵로8길,1745
2017_1,월드컵로7길,3
2017_1,월드컵로36길,149
2017_1,월드컵로25길,299
2017_1,월드컵로19길,655
2017_1,월드컵로16길,3899
2017_1,월드컵로11길,240
2017_1,월드컵로10길,1554
2017_1,와우산로3길,147
2017_1,와우산로29길,153
2017_1,와우산로29가길,18
2017_1,양화진길,444
2017_1,양화로1길,3912
2017_1,양화로11길,354
2017_1,신촌로30길,30
2017_1,신촌로28가길,108
2017_1,신촌로12길,1309
2017_1,숭문길,2984
2017_1,숭문8길,117
2017_1,성지3길,435
2017_1,성산로4길,1687
2017_1,성미산로32길,392
2017_1,성미산로1길,638
2017_1,성미산로11길,1056
2017_1,백범로16길,574
2017_1,방울내로9안길,328
2017_1,모래내로7길,246
2017_1,매봉산로2길,2009
2017_1,망원로2길,207
2017_1,망원로11길,1039
2017_1,만리재옛길,1407
2017_1,마포대로4길,181
2017_1,마포대로20길,1156
2017_1,마포대로12길,64
2017_1,동교로38길,250
2017_1,동교로27길,3470
2017_1,동교로25길,557
2017_1,동교로19길,4667
2017_1,동교로17길,767
2017_1,독막로8길,307
2017_1,독막로32길,472
2017_1,독막로22길,104
2017_1,도화길,1033
2017_1,도화4길,351
2017_1,대흥로28길,55
2017_1,대흥로21길,484
2017_1,광성로6길,116
2017_1,홍제내길,113
2017_1,홍연길,76
2017_1,통일로39길,11
2017_1,통일로37길,360
2017_1,통일로11길,11
2017_1,충정로6길,15729
2017_1,충정로4길,3015
2017_1,증가로6길,188
2017_1,증가로23나길,444
2017_1,증가로20가길,237
2017_1,증가로10길,163
2017_1,응암로1길,361
2017_1,연희로10길,118
2017_1,신촌로37길,152
2017_1,수색로8길,2631
2017_1,세무서길,332
2017_1,세검정로1길,334
2017_1,북아현로4길,421
2017_1,모래내로15길,95
2017_1,명지대길,387
2017_1,독립문로8길,773
2017_1,가재울로6길,15
2017_1,통일로92길,77
2017_1,통일로87길,226
2017_1,통일로78길,212
2017_1,진흥로1길,470
2017_1,진흥로12길,491
2017_1,증산서길,577
2017_1,증산로9길,103
2017_1,증산로5길,772
2017_1,증산로21길,260
2017_1,증산로17길,748
2017_1,증산로15길,204
2017_1,증산로13길,73
2017_1,응암로34길,63
2017_1,응암로22길,148
2017_1,응암로14길,382
2017_1,응암로13길,291
2017_1,응암로12길,218
2017_1,은평로8길,263
2017_1,은평로3길,291
2017_1,은평로20길,24
2017_1,은평로13길,491
2017_1,은평로10길,367
2017_1,연서로5길,44
2017_1,연서로41길,242
2017_1,연서로3길,109
2017_1,연서로34길,155
2017_1,연서로33길,25
2017_1,연서로29길,342
2017_1,연서로28길,702
2017_1,연서로27길,62
2017_1,연서로21길,340
2017_1,연서로17길,1122
2017_1,연서로16길,275
2017_1,연서로13길,711
2017_1,연서로11길,236
2017_1,역말로9길,14
2017_1,수색로18길,23
2017_1,서오릉로8길,16
2017_1,서오릉로21길,457
2017_1,불광천길,168
2017_1,갈현로7길,967
2017_1,갈현로41길,83
2017_1,갈현로33길,36
2017_1,갈현로1길,166
2017_1,가좌로7길,60
2017_1,한글비석로44길,445
2017_1,한글비석로24길,394
2017_1,한글비석로22길,796
2017_1,석계로1길,107
2017_1,상계로9가길,282
2017_1,상계로12길,24
2017_1,동일로242길,293
2017_1,동일로192길,420
2017_1,동일로173가길,2379
2017_1,공릉로58길,118
2017_1,해등로16길,85
2017_1,우이천로4다길,181
2017_1,우이천로32길,99
2017_1,시루봉로23길,50
2017_1,삼양로144길,72
2017_1,방학로6가길,223
2017_1,방학로5길,116
2017_1,방학로15길,342
2017_1,방학로10길,176
2017_1,도봉산4길,328
2017_1,도봉로181길,191
2017_1,도봉로169나길,301
2017_1,도봉로156길,252
2017_1,도봉로152가길,412
2017_1,도봉로147길,569
2017_1,도봉로114길,475
2017_1,도봉로109길,21
2017_1,도당로29길,865
2017_1,도당로19길,206
2017_1,도당로13바길,201
2017_1,도당로13가길,153
2017_1,덕릉로60길,77
2017_1,노해로63다길,595
2017_1,노해로60길,303
2017_1,한천로140길,92
2017_1,한천로139가길,43
2017_1,한천로132길,324
2017_1,한천로130길,289
2017_1,한천로124나길,87
2017_1,한천로109길,604
2017_1,인수봉로79길,180
2017_1,인수봉로72길,88
2017_1,인수봉로56길,10
2017_1,오패산로67길,538
2017_1,오패산로52길,90
2017_1,수유로12길,275
2017_1,솔샘로65길,507
2017_1,솔매로50길,720
2017_1,솔매로45길,179
2017_1,솔매로41길,80
2017_1,삼양로93길,18
2017_1,삼양로77길,398
2017_1,삼양로54길,8
2017_1,삼양로41길,289
2017_1,삼양로24길,86
2017_1,삼양로20길,128
2017_1,삼각산로28길,742
2017_1,도봉로99길,186
2017_1,도봉로8길,239
2017_1,도봉로76길,395
2017_1,도봉로67길,5
2017_1,도봉로45길,127
2017_1,도봉로18길,383
2017_1,도봉로13길,28
2017_1,덕릉로41길,778
2017_1,덕릉로40길,903
2017_1,노해로33길,34
2017_1,노해로17길,231
2017_1,화랑로40길,152
2017_1,화랑로32길,438
2017_1,화랑로1길,176
2017_1,화랑로19길,491
2017_1,화랑로14길,56
2017_1,화랑로13길,90
2017_1,한천로76길,128
2017_1,한천로101가길,50
2017_1,창경궁로43길,29
2017_1,지봉로20길,102
2017_1,종암로5길,118
2017_1,종암로24가길,272
2017_1,종암로21길,142
2017_1,종암로19길,406
2017_1,종암로16길,79
2017_1,정릉로8길,181
2017_1,정릉로27길,205
2017_1,장위로50길,906
2017_1,장월로1길,432
2017_1,인촌로6길,2459
2017_1,인촌로5길,30
2017_1,인촌로24길,198
2017_1,개운사길,3303
2017_1,인촌로1길,155
2017_1,인촌로17가길,3197
2017_1,오패산로4길,588
2017_1,오패산로3길,1126
2017_1,오패산로19길,43
2017_1,안암로5길,605
2017_1,아리랑로4길,615
2017_1,솔샘로6길,146
2017_1,성북로8길,50
2017_1,삼양로8길,88
2017_1,삼선교로16가길,712
2017_1,삼선교로10다길,100
2017_1,삼선교로10길,248
2017_1,보문로32길,923
2017_1,보문로31길,723
2017_1,보문로13길,774
2017_1,보국문로16길,296
2017_1,동소문로26가길,289
2017_1,동소문로15길,67
2017_1,동소문로13길,412
2017_1,돌곶이로8길,202
2017_1,돌곶이로41길,59
2017_1,돌곶이로28길,229
2017_1,돌곶이로27길,71
2017_1,돌곶이로22길,97
2017_1,길음로7길,8
2017_1,중랑천로10길,712
2017_1,용마산로94길,441
2017_1,용마산로118길,569
2017_1,용마산로112길,291
2017_1,용마산로100길,429
2017_1,신내로7가길,265
2017_1,사가정로54길,121
2017_1,사가정로42길,66
2017_1,봉화산로56길,573
2017_1,봉화산로4길,400
2017_1,봉화산로30길,380
2017_1,봉우재로33길,109
2017_1,면목로78길,306
2017_1,면목로56길,222
2017_1,면목로55길,436
2017_1,면목로49길,541
2017_1,면목로48길,118
2017_1,면목로45길,66
2017_1,면목로33길,397
2017_1,면목로21길,45
2017_1,망우로73길,8
2017_1,망우로68길,84
2017_1,동일로163길,104
2017_1,동일로157길,193
2017_1,동일로149길,1144
2017_1,동일로140길,217
2017_1,동일로139길,64
2017_1,동일로139가길,1122
2017_1,동일로130길,98
2017_1,동일로123길,171
2017_1,동일로112길,174
2017_1,동일로101길,291
2017_1,동일로100길,31
2017_1,답십리로75길,99
2017_1,공릉로2길,657
2017_1,공릉로12가길,39
2017_1,겸재로54길,116
2017_1,겸재로36길,226
2017_1,겸재로29길,435
2017_1,휘경로3길,225
2017_1,휘경로2길,7
2017_1,휘경로23길,16
2017_1,휘경로14길,104
2017_1,한천로46길,391
2017_1,한천로40길,316
2017_1,한천로33길,74
2017_1,한천로14길,621
2017_1,천호대로97길,333
2017_1,천호대로77길,2015
2017_1,천호대로45길,163
2017_1,천호대로17길,2212
2017_1,천호대로12길,839
2017_1,천장산로7길,1440
2017_1,제기로5길,195
2017_1,제기로21길,220
2017_1,전농로4길,704
2017_1,전농로3길,93
2017_1,전농로29길,312
2017_1,장한로8길,875
2017_1,장한로5길,2868
2017_1,장한로27길,149
2017_1,장한로27가길,383
2017_1,장한로26길,592
2017_1,장한로26가길,362
2017_1,장한로25길,1071
2017_1,장한로14길,184
2017_1,이문로42길,263
2017_1,왕산로43길,985
2017_1,왕산로33길,153
2017_1,왕산로32길,12
2017_1,약령시로17길,277
2017_1,서울시립대로4길,664
2017_1,서울시립대로29길,246
2017_1,서울시립대로16길,148
2017_1,사가정로2길,85
2017_1,사가정로23가길,102
2017_1,사가정로13길,271
2017_1,무학로45길,378
2017_1,무학로16길,1141
2017_1,망우로21길,193
2017_1,망우로18길,505
2017_1,망우로18가길,71
2017_1,답십리로72길,14
2017_1,답십리로69길,909
2017_1,답십리로68길,126
2017_1,답십리로64길,349
2017_1,답십리로63길,87
2017_1,답십리로60길,11
2017_1,답십리로56길,5
2017_1,답십리로23길,7
2017_1,난계로30길,156
2017_1,경희대로3길,273
2017_1,천호대로129길,238
2017_1,천호대로123길,305
2017_1,천호대로109길,1054
2017_1,자양번영로3길,94
2017_1,자양로50길,17
2017_1,자양로45길,555
2017_1,자양로26길,318
2017_1,자양로15길,376
2017_1,자양로11길,1405
2017_1,용마산로3길,814
2017_1,용마산로21길,139
2017_1,아차산로78길,2663
2017_1,아차산로65길,726
2017_1,아차산로55길,389
2017_1,아차산로51길,256
2017_1,아차산로40길,489
2017_1,면목로17길,244
2017_1,뚝섬로64길,351
2017_1,뚝섬로58길,188
2017_1,뚝섬로54길,168
2017_1,뚝섬로48길,796
2017_1,뚝섬로24길,99
2017_1,뚝섬로23길,109
2017_1,동일로24길,8
2017_1,동일로18길,168
2017_1,능동로4길,248
2017_1,능동로3길,209
2017_1,능동로34길,924
2017_1,능동로19길,323
2017_1,능동로13길,352
2017_1,긴고랑로9길,67
2017_1,긴고랑로8길,218
2017_1,긴고랑로7길,523
2017_1,긴고랑로20길,542
2017_1,광나루로52길,1649
2017_1,광나루로40길,96
2017_1,광나루로37길,303
2017_1,광나루로36길,37
2017_1,광나루로24길,59
2017_1,광나루로12길,1010
2017_1,한림말길,62
2017_1,청계천로10나길,1810
2017_1,장터길,44
2017_1,용답중앙길,93
2017_1,용답29길,1871
2017_1,왕십리로6길,1347
2017_1,왕십리로31길,99
2017_1,왕십리로26길,4367
2017_1,왕십리로21길,174
2017_1,왕십리로14길,2743
2017_1,아차산로5길,2285
2017_1,아차산로15길,4070
2017_1,아차산로11길,3549
2017_1,송정4가길,1062
2017_1,송정12라길,284
2017_1,성수일로6길,2471
2017_1,성수이로7길,416
2017_1,성수이로18길,2204
2017_1,성덕정길,632
2017_1,성덕정17길,219
2017_1,서울숲2길,1426
2017_1,상원길,1662
2017_1,상원12길,182
2017_1,사근동길,31
2017_1,무학봉길,3
2017_1,무학봉28길,155
2017_1,무학로6길,384
2017_1,무수막길,118
2017_1,매봉길,12
2017_1,마조로1길,195
2017_1,마조로16길,787
2017_1,마장로39길,167
2017_1,마장로27길,96
2017_1,둘레9길,426
2017_1,금호산길,420
2017_1,금호산2길,35
2017_1,고산자로6길,14618
2017_1,후암로28길,199
2017_1,효창원로39길,51
2017_1,회나무로13길,62
2017_1,한남대로20길,744
2017_1,한강대로7길,598
2017_1,한강대로62길,657
2017_1,한강대로52길,1161
2017_1,한강대로43길,4557
2017_1,한강대로15길,1788
2017_1,한강대로104길,4287
2017_1,청파로73길,1274
2017_1,청파로71길,247
2017_1,청파로47나길,121
2017_1,청파로47길,819
2017_1,장문로45길,72
2017_1,이태원로54길,2204
2017_1,이태원로27길,555
2017_1,이촌로22길,224
2017_1,원효로89길,935
2017_1,원효로53길,723
2017_1,원효로41길,2407
2017_1,원효로19길,956
2017_1,우사단로4길,175
2017_1,우사단로14길,1674
2017_1,우사단로10길,60
2017_1,신흥로20길,187
2017_1,소월로20길,128
2017_1,서빙고로71길,472
2017_1,백범로90길,314
2017_1,백범로79길,1059
2017_1,두텁바위로1길,2649
2017_1,대사관로34길,322
2017_1,녹사평대로46길,59
2017_1,녹사평대로40나길,55
2017_1,녹사평대로32길,315
2017_1,녹사평대로26길,2092
2017_1,녹사평대로11길,301
2017_1,퇴계로90길,570
2017_1,퇴계로8길,2379
2017_1,퇴계로56길,1022
2017_1,퇴계로46길,1934
2017_1,퇴계로18길,2880
2017_1,퇴계로12길,953
2017_1,청구로1길,211
2017_1,청구로17길,1675
2017_1,장충단로8길,4059
2017_1,삼일대로4길,1005
2017_1,명동길,36555
2017_1,동호로20길,1014
2017_1,동호로15길,4211
2017_1,동호로11길,16
2017_1,동호로10길,1473
2017_1,다산로39길,1185
2017_1,다산로38길,1495
2017_1,다산로36길,65
2017_1,다산로33길,412
2017_1,난계로21길,210
2017_1,난계로11길,1838
2017_1,필운대로1길,5
2017_1,평창길,162
2017_1,통일로12길,243
2017_1,창신길,255
2017_1,창신5길,7
2017_1,창신2길,58
2017_1,창경궁로35길,1426
2017_1,지봉로8길,153
2017_1,종로65길,599
2017_1,자하문로7길,473
2017_1,이화장길,1960
2017_1,율곡로16길,96
2017_1,율곡로10길,2312
2017_1,옥인길,472
2017_1,숭인동길,19
2017_1,성균관로5길,138
2017_1,삼청로5길,413
2017_1,북촌로5나길,1625
2017_1,북촌로5길,56
2017_1,북촌로11길,18
2017_1,백석동길,119
2017_1,명륜길,20
2017_1,돈화문로11가길,1079
2017_1,계동길,809
2016_4,강남 마이스 관광특구,22217
2016_4,잠실 관광특구,27304
2016_4,종로·청계 관광특구,30331
2016_4,동대문패션타운 관광특구,9790
2016_4,명동 남대문 북창동 다동 무교동 관광특구,168933
2016_4,이태원 관광특구,5707
2016_4,길동복조리시장,588
2016_4,둔촌역전통시장,173
2016_4,성내골목시장,6
2016_4,천호시장,19
2016_4,암사종합시장,717
2016_4,고덕전통시장,370
2016_4,명일골목시장,453
2016_4,새마을시장,404
2016_4,석촌시장,190
2016_4,방이시장,660
2016_4,마천시장,249
2016_4,풍납시장,14
2016_4,강남개포시장,41
2016_4,도곡시장,489
2016_4,영동전통시장,3023
2016_4,미성동도깨비시장,432
2016_4,신신림시장,2
2016_4,삼성동시장,104
2016_4,신림중앙시장,12
2016_4,강남골목시장,293
2016_4,관악신사시장,293
2016_4,신원시장,365
2016_4,인헌시장,257
2016_4,봉천현대시장,9
2016_4,봉천제일종합시장,49
2016_4,낙성대시장,20
2016_4,중부시장,186
2016_4,남성역골목시장,512
2016_4,남성사계시장,1874
2016_4,흑석시장,180
2016_4,상도4동도깨비골목시장,312
2016_4,영도시장,69
2016_4,본동인정시장,116
2016_4,대림중앙시장,29
2016_4,우리시장,15
2016_4,영진시장A동,36
2016_4,사러가시장,24
2016_4,영등포청과시장,189
2016_4,영등포전통시장,4030
2016_4,은행나무시장,39
2016_4,현대시장,56
2016_4,남문시장,288
2016_4,독산동 우시장,138
2016_4,개봉중앙시장,7
2016_4,가리봉시장,18
2016_4,남구로시장,17
2016_4,구로시장,47
2016_4,방신전통시장,128
2016_4,송화골목시장,500
2016_4,까치산시장,35
2016_4,남부골목시장,200
2016_4,화곡중앙골목시장,2
2016_4,등마루시장,814
2016_4,신정3동골목시장,211
2016_4,신정2동골목시장,9
2016_4,신월6동골목시장,237
2016_4,신곡종합시장,12
2016_4,신월3동골목시장,52
2016_4,경창시장,185
2016_4,월정로시장,113
2016_4,신영시장,50
2016_4,목4동시장,235
2016_4,목3동시장,714
2016_4,목2동시장,239
2016_4,마포농수산물시장,504
2016_4,망원월드컵시장,13
2016_4,망원시장,34
2016_4,신수시장,116
2016_4,아현시장,22
2016_4,대림골목시장,300
2016_4,상계중앙시장,26
2016_4,방학동도깨비시장,150
2016_4,쌍문역골목시장,70
2016_4,신도봉시장,24
2016_4,창동신창시장,152
2016_4,수유북부시장,12
2016_4,장미원골목시장,74
2016_4,수유중앙시장,136
2016_4,강북종합시장,75
2016_4,우이시장,146
2016_4,수유전통시장,448
2016_4,번동북부골목시장,80
2016_4,솔샘시장,105
2016_4,방천골목시장,78
2016_4,석관황금시장,53
2016_4,장위전통시장,181
2016_4,정릉시장,36
2016_4,정릉아리랑시장,2
2016_4,돈암제일시장,59
2016_4,우림골목시장,214
2016_4,묵1동도깨비시장,285
2016_4,태능시장,4
2016_4,중화제일시장,24
2016_4,사가정시장,245
2016_4,동원시장,80
2016_4,동부골목시장,92
2016_4,회기시장,127
2016_4,답십리시장,29
2016_4,답십리현대시장,89
2016_4,청량리종합시장,7
2016_4,청량리농수산물시장,20
2016_4,서울약령시장,1356
2016_4,청량리수산시장,233
2016_4,구의시장,97
2016_4,조양시장,91
2016_4,영동교골목시장,14
2016_4,능동로골목시장,269
2016_4,자양골목시장,94
2016_4,중곡제일시장,140
2016_4,한아름시장,133
2016_4,성동용답상가시장,296
2016_4,뚝도시장,31
2016_4,금남시장,26
2016_4,행당시장,237
2016_4,마장축산물시장,1520
2016_4,용문전통시장,40
2016_4,후암시장,51
2016_4,합동(새벽)시장,2330
2016_4,서울중앙시장,238
2016_4,백학시장,454
2016_4,약수시장,1689
2016_4,청평화시장,2995
2016_4,제일평화시장,515
2016_4,남평화시장,198
2016_4,방산종합시장,1825
2016_4,인현시장,1175
2016_4,신중부시장,2452
2016_4,남대문시장,7087
2016_4,동묘시장,931
2016_4,창신골목시장,232
2016_4,충신시장,340
2016_4,종로신진시장,28
2016_4,동대문종합시장,344
2016_4,광장시장,199
2016_4,서울 노원구 노원역_3,789
2016_4,서울 노원구 노원역_1,954
2016_4,창동역,2418
2016_4,서울 강북구 수유역_3,64
2016_4,서울 강북구 수유역_2,4155
2016_4,서울 강북구 수유역_1,109
