Date,상권,상권_코드_명,임대료,공실률,임대료_예측_딥러닝,공실률_예측_딥러닝
2017_2,건대입구,서울 광진구 건대입구역_2,62.7,2.4,88.584,2.178
2017_2,건대입구,아차산로40길,62.7,2.4,50.678,2.637
2017_2,건대입구,한아름시장,62.7,2.4,56.283,2.663
2017_2,건대입구,능동로13길,62.7,2.4,61.189,2.087
2017_2,건대입구,능동로19길,62.7,2.4,56.922,3.059
2017_2,건대입구,건대입구역,62.7,2.4,73.476,2.511
2017_2,건대입구,뚝섬로23길,62.7,2.4,57.282,3.689
2017_2,건대입구,자양로15길,62.7,2.4,47.671,2.323
2017_2,건대입구,능동로4길,62.7,2.4,62.01,4.499
2017_2,건대입구,자양골목시장,62.7,2.4,51.06,2.542
2017_2,건대입구,자양로11길,62.7,2.4,48.856,1.951
2017_2,건대입구,광나루로12길,62.7,2.4,60.283,2.287
2017_2,건대입구,광나루로24길,62.7,2.4,46.299,3.038
2017_2,경희대,경희대학교,43.5,0.5,62.999,1.094
2017_2,경희대,휘경로2길,43.5,0.5,43.001,2.424
2017_2,경희대,휘경로3길,43.5,0.5,33.346,1.346
2017_2,경희대,천장산로7길,43.5,0.5,40.149,1.357
2017_2,경희대,경희대로3길,43.5,0.5,49.252,2.794
2017_2,경희대,휘경로23길,43.5,0.5,33.764,0.394
2017_2,경희대,회기시장,43.5,0.5,43.484,0.757
2017_2,공덕역,서울 마포구 공덕역_1,40.8,5.3,47.419,4.501
2017_2,공덕역,효창원로93길,40.8,5.3,31.597,5.496
2017_2,공덕역,만리재옛길,40.8,5.3,36.778,5.301
2017_2,공덕역,마포대로20길,40.8,5.3,40.667,5.982
2017_2,광화문,서울 종로구 광화문역_1,69.3,1.8,74.133,1.852
2017_2,광화문,필운대로1길,69.3,1.8,56.015,3.461
2017_2,광화문,서울 종로구 광화문역_2,69.3,1.8,92.469,2.919
2017_2,광화문,서울 종로구 경복궁역_1,69.3,1.8,73.04,2.728
2017_2,광화문,자하문로7길,69.3,1.8,75.221,4.161
2017_2,군자,긴고랑로8길,29.8,4,33.682,2.283
2017_2,군자,중곡제일시장,29.8,4,35.373,5.135
2017_2,군자,용마산로3길,29.8,4,29.026,3.026
2017_2,군자,용마산로21길,29.8,4,25.333,2.886
2017_2,군자,천호대로109길,29.8,4,26.992,5.062
2017_2,군자,어린이대공원역,29.8,4,36.533,5.52
2017_2,군자,긴고랑로20길,29.8,4,29.569,4.691
2017_2,군자,천호대로123길,29.8,4,30.32,4.471
2017_2,군자,긴고랑로7길,29.8,4,25.777,6.997
2017_2,군자,서울 광진구 군자역,29.8,4,34.838,5.55
2017_2,군자,능동로34길,29.8,4,30.333,3.934
2017_2,논현역,영동전통시장,39,1,34.766,1.594
2017_2,논현역,강남구 신사역_2,39,1,37.568,1.328
2017_2,논현역,강남구 논현역_2,39,1,30.988,1.328
2017_2,논현역,학동역,39,1,42.019,1.063
2017_2,논현역,강남대로136길,39,1,48.574,0.921
2017_2,논현역,서울 강남구 학동역_1,39,1,35.099,0.897
2017_2,논현역,논현로115길,39,1,40.641,1.163
2017_2,논현역,강남구 논현역_3,39,1,46.939,2.777
2017_2,논현역,주흥15길,39,1,45.097,2.171
2017_2,논현역,논현로139길,39,1,34.98,1.369
2017_2,논현역,강남대로118길,39,1,42.112,2.199
2017_2,논현역,강남구 논현역_1,39,1,33.38,1.489
2017_2,논현역,논현로123길,39,1,44.389,1.169
2017_2,논현역,학동로6길,39,1,38.806,1.763
2017_2,동대문,동묘앞역,36.5,10.9,52.542,13.069
2017_2,동대문,서울 종로구 동대문역_2,36.5,10.9,48.99,8.512
2017_2,명동,명동거리,277.2,4,379.485,6.105
2017_2,명동,퇴계로18길,277.2,4,203.996,11.756
2017_2,명동,명동길,277.2,4,325.234,4.771
2017_2,명동,서울 중구 명동역,277.2,4,145.014,10.642
2017_2,명동,서울시청,277.2,4,258.515,6.309
2017_2,목동,오목교역,33.4,4.6,44.191,9.89
2017_2,목동,목동중앙로13나길,33.4,4.6,37.806,3.521
2017_2,목동,목2동시장,33.4,4.6,38.452,4.002
2017_2,목동,목동중앙북로8길,33.4,4.6,37.724,6.733
2017_2,목동,목동중앙로3길,33.4,4.6,37.94,6.946
2017_2,목동,목동중앙서로8가길,33.4,4.6,32.308,4.251
2017_2,목동,목3동시장,33.4,4.6,42.23,4.296
2017_2,목동,목동동로12길,33.4,4.6,31.717,7.023
2017_2,목동,목동중앙본로7길,33.4,4.6,30.598,4.088
2017_2,목동,목동중앙남로3가길,33.4,4.6,36.76,6.952
2017_2,목동,목동중앙서로7길,33.4,4.6,34.174,8.169
2017_2,불광역,서울 은평구 불광역_2,37,3.8,51.723,3.763
2017_2,불광역,진흥로12길,37,3.8,28.348,3.395
2017_2,불광역,서울 은평구 불광역_1,37,3.8,47.802,1.971
2017_2,불광역,서오릉로8길,37,3.8,44.109,3.993
2017_2,불광역,서울 은평구 불광역_3,37,3.8,40.215,1.067
2017_2,불광역,은평로13길,37,3.8,38.052,4.355
2017_2,불광역,서울 은평구 연신내역_1,37,3.8,39.873,5.236
2017_2,불광역,역말로9길,37,3.8,28.476,3.282
2017_2,불광역,연서로28길,37,3.8,30.054,7.945
2017_2,사당,청두곶길,58.7,4.7,59.585,3.313
2017_2,사당,동작대로17길,58.7,4.7,59.368,3.628
2017_2,사당,남현길,58.7,4.7,47.434,5.198
2017_2,사당,사당로26길,58.7,4.7,54.806,2.521
2017_2,사당,서초대로4길,58.7,4.7,52.122,3.574
2017_2,사당,남현3길,58.7,4.7,54.541,2.006
2017_2,사당,승방길,58.7,4.7,51.756,1.56
2017_2,사당,서초대로8길,58.7,4.7,41.795,0.795
2017_2,사당,사당로20길,58.7,4.7,54.171,3.615
2017_2,사당,동작대로7길,58.7,4.7,48.642,2.695
2017_2,사당,관악구 사당역_2,58.7,4.7,62.537,3.292
2017_2,사당,관악구 사당역_1,58.7,4.7,65.544,5.266
2017_2,사당,방배천로4안길,58.7,4.7,52.792,5.563
2017_2,사당,사당로30길,58.7,4.7,65.752,4.845
2017_2,서초,교대역_1,27.8,8.3,21.556,5.695
2017_2,서초,서울 서초구 남부터미널역_3,27.8,8.3,40.202,5.269
2017_2,서초,남부순환로317길,27.8,8.3,33.881,6.853
2017_2,서초,반포대로9길,27.8,8.3,27.658,6.688
2017_2,서초,사임당로17길,27.8,8.3,37.106,6.23
2017_2,서초,양재역_3,27.8,8.3,26.822,5.279
2017_2,서초,서초대로64길,27.8,8.3,32.007,8.537
2017_2,서초,효령로72길,27.8,8.3,33.496,7.589
2017_2,서초,서울 강남구 강남역_1,27.8,8.3,45.73,28.785
2017_2,서초,교대역_3,27.8,8.3,36.709,6.062
2017_2,서초,뱅뱅사거리,27.8,8.3,27.994,5.249
2017_2,서초,서울 서초구 서초역,27.8,8.3,36.791,10.207
2017_2,서초,교대역_4,27.8,8.3,28.764,7.779
2017_2,서초,서울 서초구 남부터미널역_2,27.8,8.3,24.469,8.826
2017_2,서초,서초중앙로8길,27.8,8.3,25.849,4.146
2017_2,서초,교대역_2,27.8,8.3,28.799,5.679
2017_2,서초,서울 서초구 남부터미널역_1,27.8,8.3,35.958,6.456
2017_2,서초,남부순환로325길,27.8,8.3,25.396,6.764
2017_2,서초,서울 강남구 강남역_2,27.8,8.3,39.361,14.986
2017_2,서초,남부순환로339길,27.8,8.3,27.579,7.408
2017_2,성신여대,인촌로5길,43.7,9.6,38.629,3.94
2017_2,성신여대,동소문로26가길,43.7,9.6,39.866,6.693
2017_2,성신여대,서울 성북구 안암역,43.7,9.6,61.169,9.322
2017_2,성신여대,인촌로17가길,43.7,9.6,35.836,2.219
2017_2,성신여대,아리랑로4길,43.7,9.6,38.998,5.911
2017_2,성신여대,동소문로13길,43.7,9.6,39.822,8.087
2017_2,성신여대,안암로5길,43.7,9.6,38.54,7.621
2017_2,성신여대,개운사길,43.7,9.6,43.284,9.282
2017_2,성신여대,인촌로24길,43.7,9.6,66.031,5.285
2017_2,성신여대,서울 성북구 성신여대입구역,43.7,9.6,53.735,7.924
2017_2,성신여대,동소문로15길,43.7,9.6,43.845,5.591
2017_2,성신여대,보문로32길,43.7,9.6,44.845,9.009
2017_2,수유,우이시장,54.6,10.3,47.688,8.818
2017_2,수유,노해로17길,54.6,10.3,52.839,8.836
2017_2,수유,한천로139가길,54.6,10.3,67.829,8.04
2017_2,수유,수유중앙시장,54.6,10.3,71.549,7.32
2017_2,수유,서울 강북구 수유역_2,54.6,10.3,54.589,9.285
2017_2,수유,서울 강북구 수유역_3,54.6,10.3,61.627,10.322
2017_2,수유,수유전통시장,54.6,10.3,55.06,7.993
2017_2,수유,수유로12길,54.6,10.3,58.072,6.656
2017_2,수유,도봉로99길,54.6,10.3,61.306,10.955
2017_2,수유,삼각산로28길,54.6,10.3,53.964,7.188
2017_2,수유,삼양로77길,54.6,10.3,39.89,8.972
2017_2,수유,강북종합시장,54.6,10.3,37.996,7.133
2017_2,수유,한천로140길,54.6,10.3,64.15,8.078
2017_2,신림역,신원시장,70.3,5.6,62.523,4.304
2017_2,신림역,신림로48길,70.3,5.6,52.653,5.208
2017_2,신림역,서울 관악구 신림역_1,70.3,5.6,112.224,6.557
2017_2,신림역,신원로3길,70.3,5.6,60.139,3.097
2017_2,신림역,서울 관악구 신림역_2,70.3,5.6,68.219,4.034
2017_2,신촌,서울 서대문구 이대역,57.3,4.2,46.919,4.515
2017_2,신촌,서울 서대문구 신촌역,57.3,4.2,154.75,14.937
2017_2,압구정,압구정로2길,58,13.1,63.871,10.133
2017_2,압구정,신사동 가로수길,58,13.1,92.369,13.601
2017_2,압구정,도산대로23길,58,13.1,47.011,14.711
2017_2,압구정,압구정 로데오거리_2,58,13.1,60.274,12.898
2017_2,압구정,서울 강남구 압구정역,58,13.1,58.471,19.681
2017_2,압구정,도산공원사거리_1,58,13.1,63.157,13.129
2017_2,영등포,영등포로35길,38.2,10.8,50.823,9.29
2017_2,영등포,영등포로62길,38.2,10.8,32.614,6.842
2017_2,영등포,영등포역_2,38.2,10.8,48.551,10.469
2017_2,영등포,서울 영등포구 영등포시장역,38.2,10.8,46.533,10.023
2017_2,영등포,영신로9길,38.2,10.8,32.908,8.149
2017_2,영등포,신길로60길,38.2,10.8,39.144,8.613
2017_2,영등포,영등포역_3,38.2,10.8,47.15,8.611
2017_2,영등포,영등포전통시장,38.2,10.8,77.513,17.725
2017_2,영등포,국회대로56길,38.2,10.8,30.175,8.613
2017_2,오류동역,오류로8길,46.6,8,38.238,4.969
2017_2,오류동역,경인로15길,46.6,8,36.207,3.821
2017_2,오류동역,오류동역,46.6,8,40.711,3.474
2017_2,왕십리,무학로6길,37.4,12,43.509,7.739
2017_2,왕십리,왕십리로31길,37.4,12,35.54,6.991
2017_2,왕십리,무학봉길,37.4,12,34.771,7.777
2017_2,왕십리,무학봉28길,37.4,12,44.084,9.985
2017_2,왕십리,왕십리역_2,37.4,12,46.993,7.698
2017_2,왕십리,왕십리로26길,37.4,12,34.822,8.729
2017_2,용산,한강대로43길,25,5.9,23.581,6.288
2017_2,용산,서울 용산구 신용산역,25,5.9,37.27,6.562
2017_2,용산,한강대로52길,25,5.9,30.547,4.474
2017_2,용산,소월로20길,25,5.9,26.284,7.137
2017_2,용산,두텁바위로1길,25,5.9,19.065,7.595
2017_2,용산,용산 전자상가_2,25,5.9,32.093,8.085
2017_2,용산,녹사평대로11길,25,5.9,47.66,5.607
2017_2,용산,서울 용산구 숙대입구역,25,5.9,40.288,4.678
2017_2,용산,한강대로7길,25,5.9,26.534,6.141
2017_2,용산,용산 전자상가_1,25,5.9,45.576,9.746
2017_2,용산,남영역,25,5.9,31.631,6.955
2017_2,용산,한강대로104길,25,5.9,19.2,8.841
2017_2,용산,한강대로15길,25,5.9,32.087,7.134
2017_2,용산,서빙고로71길,25,5.9,19.004,9.484
2017_2,용산,한강대로62길,25,5.9,25.572,5.949
2017_2,이태원,회나무로13길,47,14.9,51.042,9.864
2017_2,이태원,녹사평대로32길,47,14.9,45.127,7.463
2017_2,이태원,서울 용산구 이태원역,47,14.9,89.128,10.841
2017_2,이태원,녹사평대로40나길,47,14.9,51.75,9.311
2017_2,이태원,이태원로27길,47,14.9,56.136,10.656
2017_2,이태원,녹사평대로26길,47,14.9,43.389,6.283
2017_2,이태원,이태원 관광특구,47,14.9,81.46,18.442
2017_2,이태원,용산구청,47,14.9,52.316,11.981
2017_2,이태원,녹사평대로46길,47,14.9,57.371,13.199
2017_2,잠실,잠실역,41.3,12.2,24.662,6.104
2017_2,잠실,신천역,41.3,12.2,46.849,5.525
2017_2,잠실,새마을시장,41.3,12.2,35.1,7.746
2017_2,잠실,삼전로13길,41.3,12.2,40.757,10.693
2017_2,장안동,한천로40길,21,7.6,39.088,6.103
2017_2,장안동,장한로26길,21,7.6,28.03,9.774
2017_2,장안동,한천로46길,21,7.6,25.676,7.273
2017_2,장안동,장한로8길,21,7.6,25.355,8.523
2017_2,장안동,장한로25길,21,7.6,27.407,7.158
2017_2,장안동,장한평역_1,21,7.6,25.832,5.499
2017_2,장안동,천호대로97길,21,7.6,22.092,9.119
2017_2,장안동,장한로27가길,21,7.6,26.591,7.891
2017_2,장안동,장안동사거리,21,7.6,21.249,5.126
2017_2,장안동,답십리로69길,21,7.6,25.668,9.48
2017_2,장안동,장한로14길,21,7.6,24.347,7.059
2017_2,장안동,답십리로64길,21,7.6,37.28,6.641
2017_2,장안동,장한로27길,21,7.6,25.673,7.319
2017_2,장안동,장한로5길,21,7.6,26.97,6.247
2017_2,장안동,한천로14길,21,7.6,27.134,6.16
2017_2,장안동,장한평역_2,21,7.6,20.763,6.389
2017_2,장안동,답십리로68길,21,7.6,27.151,7.688
2017_2,장안동,사가정로23가길,21,7.6,23.636,8.113
2017_2,장안동,장한로26가길,21,7.6,41.784,4.56
2017_2,장안동,답십리로72길,21,7.6,34.39,7.986
2017_2,종로,서울 종로구 종로5가역_4,83.9,3.8,75.748,6.598
2017_2,종로,돈화문로11가길,83.9,3.8,82.43,3.749
2017_2,종로,율곡로10길,83.9,3.8,97.37,7.16
2017_2,종로,인사동,83.9,3.8,115.123,5.246
2017_2,종로,서울 종로구 종로3가역_3,83.9,3.8,79.712,4.283
2017_2,종로,율곡로16길,83.9,3.8,84.509,7.871
2017_2,종로,서울 종로구 종로3가역_2,83.9,3.8,78.126,2.845
2017_2,종로,종로·청계 관광특구,83.9,3.8,152.792,9.335
2017_2,종로,종로구청,83.9,3.8,92.932,3.598
2017_2,종로,서울 종로구 종로5가역_3,83.9,3.8,78.563,5.092
2017_2,종로,서울 종로구 종로5가역_1,83.9,3.8,87.127,3.795
2017_2,종로,광장시장,83.9,3.8,92.191,4.705
2017_2,종로,종로신진시장,83.9,3.8,85.774,5.564
2017_2,종로,동대문종합시장,83.9,3.8,78.937,6.02
2017_2,종로,종각역,83.9,3.8,109.872,5.948
2017_2,종로,종각역 젊음의 거리,83.9,3.8,110.547,5.7
2017_2,종로,서울 종로구 종로3가역_1,83.9,3.8,74.893,6.212
2017_2,종로,서울 종로구 종로5가역_2,83.9,3.8,66.894,3.756
2017_2,종로,동대문시장_2,83.9,3.8,83.615,3.914
2017_2,종로,충신시장,83.9,3.8,88.472,7.019
2017_2,천호,양재대로133길,35.4,5.3,26.382,3.171
2017_2,천호,진황도로27길,35.4,5.3,27.581,4.881
2017_2,천호,서울 강동구 천호역_2,35.4,5.3,38.77,5.399
2017_2,천호,상암로4길,35.4,5.3,33.947,3.829
2017_2,천호,올림픽로77길,35.4,5.3,30.913,4.887
2017_2,천호,구천면로42길,35.4,5.3,26.627,4.166
2017_2,천호,천중로39길,35.4,5.3,30.55,5.549
2017_2,천호,구천면로41길,35.4,5.3,28.688,4.687
2017_2,천호,구천면로36길,35.4,5.3,35.478,5.343
2017_2,천호,상암로14길,35.4,5.3,30.213,4.526
2017_2,천호,천호시장,35.4,5.3,38.072,4.1
2017_2,청담,압구정 로데오거리_1,68.1,3.4,95.001,10.805
2017_2,청담,도산대로81길,68.1,3.4,67.679,7.754
2017_2,청담,선릉로146길,68.1,3.4,54.182,9.544
2017_2,청담,도산대로89길,68.1,3.4,57.162,5.797
2017_2,청담,청담사거리_3,68.1,3.4,67.591,8.485
2017_2,청담,선릉로132길,68.1,3.4,64.216,7.351
2017_2,청담,청담역_1,68.1,3.4,84.433,9.013
2017_2,청담,학동로77길,68.1,3.4,65.455,5.004
2017_2,청담,삼성로147길,68.1,3.4,59.293,7.102
2017_2,청담,청담사거리_2,68.1,3.4,68.276,8.643
2017_2,청담,학동사거리_2,68.1,3.4,58.145,11.279
2017_2,청담,청담역_2,68.1,3.4,54.804,6.768
2017_2,청량리,제기로21길,45.9,6.9,33.322,6.304
2017_2,청량리,왕산로43길,45.9,6.9,43.55,5.376
2017_2,테헤란로,뱅뱅사거리_2,46.2,9.3,43.987,9.941
2017_2,테헤란로,서울 강남구 역삼역_2,46.2,9.3,41.207,12.455
2017_2,테헤란로,선릉역_1,46.2,9.3,61.408,19.128
2017_2,테헤란로,논현로63길,46.2,9.3,42.413,9.53
2017_2,테헤란로,역삼역_1,46.2,9.3,43.931,7.172
2017_2,테헤란로,서울 강남구 역삼역_1,46.2,9.3,41.829,8.456
2017_2,테헤란로,논현로106길,46.2,9.3,49.197,10.428
2017_2,테헤란로,선정릉역_2,46.2,9.3,41.417,9.196
2017_2,테헤란로,언주로81길,46.2,9.3,42.419,8.475
2017_2,테헤란로,서울 강남구 선릉역_2,46.2,9.3,25.632,4.533
2017_2,테헤란로,서울 강남구 한티역,46.2,9.3,51.867,8.97
2017_2,테헤란로,선정릉역_1,46.2,9.3,54.371,10.064
2017_2,테헤란로,선릉역_2,46.2,9.3,41.567,9.277
2017_2,테헤란로,서울 서초구 강남역,46.2,9.3,77.406,12.088
2017_2,테헤란로,서울 강남구 강남역,46.2,9.3,61.873,14.626
2017_2,테헤란로,삼성로64길,46.2,9.3,42.231,10.895
2017_2,테헤란로,봉은사로57길,46.2,9.3,52.649,4.854
2017_2,테헤란로,학동로56길,46.2,9.3,48.588,7.776
2017_2,테헤란로,포스코사거리_1,46.2,9.3,34.226,13.063
2017_2,테헤란로,삼성로63길,46.2,9.3,44.273,12.72
2017_2,테헤란로,역삼역_2,46.2,9.3,50.488,9.824
2017_2,테헤란로,삼정역_1,46.2,9.3,65.74,10.983
2017_2,테헤란로,삼성역_3,46.2,9.3,50.212,11.14
2017_2,테헤란로,테헤란로81길,46.2,9.3,58.395,11.131
2017_2,테헤란로,영동대로65길,46.2,9.3,45.847,10.17
2017_2,테헤란로,삼성역_2,46.2,9.3,56.073,11.891
2017_2,테헤란로,삼성역_1,46.2,9.3,47.177,11.521
2017_2,테헤란로,삼성로75길,46.2,9.3,46.981,11.913
2017_2,테헤란로,삼성로69길,46.2,9.3,44.591,10.213
2017_2,테헤란로,서울 강남구 선릉역_1,46.2,9.3,51.598,12.334
2017_2,테헤란로,영동대로112길,46.2,9.3,40.29,6.939
2017_2,테헤란로,은마아파트입구사거리_4,46.2,9.3,66.238,9.713
2017_2,테헤란로,삼성로115길,46.2,9.3,52.769,9.909
2017_2,테헤란로,봉은사로109길,46.2,9.3,66.93,9.642
2017_2,테헤란로,코엑스,46.2,9.3,56,16.613
2017_2,테헤란로,강남 마이스 관광특구,46.2,9.3,56,16.613
2017_2,테헤란로,도곡시장,46.2,9.3,49.051,11.983
2017_2,테헤란로,포스코사거리_2,46.2,9.3,43.18,8.181
2017_2,테헤란로,도곡로37길,46.2,9.3,42.907,6.882
2017_2,혜화동,명륜길,73.2,8.6,53.414,4.548
2017_2,혜화동,혜화역 대학로_3,73.2,8.6,96.745,8.267
2017_2,혜화동,혜화역 대학로_2,73.2,8.6,59.128,6.745
2017_2,혜화동,성균관로5길,73.2,8.6,70.67,3.134
2017_2,혜화동,창경궁로35길,73.2,8.6,73.56,4.62
2017_2,홍대합정,와우산로29가길,55.2,11.6,68.473,6.808
2017_2,홍대합정,서울 마포구 홍대입구역_2,55.2,11.6,65.68,7.357
2017_2,홍대합정,서울 마포구 홍대입구역_3,55.2,11.6,72.61,4.229
2017_2,홍대합정,동교로17길,55.2,11.6,48.486,13.042
2017_2,홍대합정,월드컵로16길,55.2,11.6,48.274,6.97
2017_2,홍대합정,홍익대학교 주변,55.2,11.6,236.869,16.603
2017_2,홍대합정,서울 마포구 홍대입구역_1,55.2,11.6,65.345,5.318
2017_2,홍대합정,양화로11길,55.2,11.6,64.981,6.466
2017_2,홍대합정,월드컵로10길,55.2,11.6,58.348,6.925
2017_2,홍대합정,동교로19길,55.2,11.6,42.536,8.562
2017_2,홍대합정,와우산로29길,55.2,11.6,65.543,10.523
2017_2,홍대합정,신촌로12길,55.2,11.6,56.139,4.333
2017_2,홍대합정,월드컵로8길,55.2,11.6,59.01,8.802
2017_2,화곡,공항대로38길,26.2,12.8,31.28,12.955
2017_2,화곡,등촌로5길,26.2,12.8,39.77,11.036
2017_2,화곡,강서로18길,26.2,12.8,25.294,12.668
2017_2,화곡,까치산로4길,26.2,12.8,23.039,11.212
2017_2,화곡,화곡로44나길,26.2,12.8,27.31,13.868
2017_2,화곡,초록마을로3길,26.2,12.8,29.299,9.736
2017_2,화곡,남부골목시장,26.2,12.8,28.251,11.914
2017_2,화곡,우장산로6길,26.2,12.8,25.079,14.467
2017_2,화곡,까치산시장,26.2,12.8,37.383,11.365
2017_2,화곡,강서로5나길,26.2,12.8,35.228,9.762
2017_2,화곡,초록마을로8길,26.2,12.8,21.767,14.816
2017_2,화곡,강서로17가길,26.2,12.8,23.196,13.313
2017_2,화곡,화곡로31길,26.2,12.8,32.721,13.765
2017_2,화곡,강서로5가길,26.2,12.8,28.701,10.192
2017_2,화곡,화곡로59길,26.2,12.8,27.826,8.051
2017_2,화곡,강서로45길,26.2,12.8,32.302,13.352
2017_2,화곡,곰달래로53길,26.2,12.8,21.527,14.443
2017_2,화곡,월정로20길,26.2,12.8,33.045,9.034
2017_2,화곡,공항대로42길,26.2,12.8,37.232,11.504
2017_2,화곡,가로공원로80길,26.2,12.8,24.354,13.101
2017_2,화곡,강서로45다길,26.2,12.8,35.803,13.386
2017_2,화곡,곰달래로47길,26.2,12.8,28.718,13.198
2017_2,화곡,강서로8길,26.2,12.8,23.087,10.496
2017_2,화곡,가로공원로76가길,26.2,12.8,27.019,12.242
2017_2,화곡,등촌로13길,26.2,12.8,38.817,13.872
2017_2,화곡,강서구청,26.2,12.8,31.06,7.825
2017_2,화곡,곰달래로25길,26.2,12.8,35.273,13.209
2017_2,화곡,곰달래로60길,26.2,12.8,35.819,10.475
2017_2,화곡,강서로5라길,26.2,12.8,24.971,13.449
2017_2,화곡,강서로29길,26.2,12.8,32.841,13.236
2017_2,화곡,국회대로7길,26.2,12.8,32.12,11.16
2017_2,화곡,화곡로20길,26.2,12.8,27.11,13.39
2017_2,화곡,곰달래로31길,26.2,12.8,31.187,16.364
2017_2,화곡,강서로15길,26.2,12.8,22.513,9.722
2017_2,화곡,화곡중앙골목시장,26.2,12.8,26.054,10.232
2017_2,NA,서울시립대로16길,NA,NA,46.676,4.415
2017_2,NA,서울시립대로4길,NA,NA,46.923,3.786
2017_2,NA,전농로29길,NA,NA,30.198,5.584
2017_2,NA,사가정로13길,NA,NA,26.032,5.374
2017_2,NA,한천로33길,NA,NA,42.669,6.556
2017_2,NA,창경궁로43길,NA,NA,53.417,7.356
2017_2,NA,돈암제일시장,NA,NA,54.275,4.856
2017_2,NA,삼선교로10길,NA,NA,39.025,8.042
2017_2,NA,경인로47길,NA,NA,33.001,8.192
2017_2,NA,고척로52길,NA,NA,31.273,8.691
2017_2,NA,중앙로1길,NA,NA,32.246,4.164
2017_2,NA,혜화역 대학로_1,NA,NA,73.674,6.453
2017_2,NA,신흥로20길,NA,NA,33.145,5.604
2017_2,NA,후암로28길,NA,NA,28.361,3.266
2017_2,NA,후암시장,NA,NA,89.531,6.46
2017_2,NA,이촌로22길,NA,NA,30.769,3.203
2017_2,NA,서울 동대문구 청량리역,NA,NA,56.039,6.56
2017_2,NA,전농로3길,NA,NA,43.134,5.794
2017_2,NA,용마산로100길,NA,NA,36.798,6.263
2017_2,NA,봉화산로56길,NA,NA,27.956,5.884
2017_2,NA,성북로8길,NA,NA,53.45,1.893
2017_2,NA,삼선교로16가길,NA,NA,35.072,12.16
2017_2,NA,보문로31길,NA,NA,59.784,5.905
2017_2,NA,보문로13길,NA,NA,39.486,5.829
2017_2,NA,인촌로6길,NA,NA,46.085,4.467
2017_2,NA,지봉로20길,NA,NA,41.823,4.508
2017_2,NA,인촌로1길,NA,NA,63.529,3.429
2017_2,NA,정릉로8길,NA,NA,33.619,3.093
2017_2,NA,보국문로16길,NA,NA,30.995,6.272
2017_2,NA,길음로7길,NA,NA,39.92,6.543
2017_2,NA,덕릉로60길,NA,NA,50.884,7.653
2017_2,NA,우이천로4다길,NA,NA,45.471,6.048
2017_2,NA,창동역,NA,NA,49.998,6.474
2017_2,NA,노해로63다길,NA,NA,43.178,6.143
2017_2,NA,서울 마포구 마포역_1,NA,NA,35.934,4.025
2017_2,NA,서울 마포구 마포역_2,NA,NA,26.854,4.261
2017_2,NA,토정로37길,NA,NA,41.411,6.407
2017_2,NA,대흥로21길,NA,NA,57.76,1.743
2017_2,NA,백범로16길,NA,NA,23.461,4.482
2017_2,NA,신촌역,NA,NA,32,3.699
2017_2,NA,숭문길,NA,NA,24.548,9.479
2017_2,NA,광성로6길,NA,NA,44.809,6.383
2017_2,NA,독막로32길,NA,NA,31.572,5.53
2017_2,NA,신수시장,NA,NA,105.784,8.008
2017_2,NA,독막로22길,NA,NA,40.447,2.939
2017_2,NA,와우산로3길,NA,NA,32.132,1.85
2017_2,NA,오목로30길,NA,NA,38,4.873
2017_2,NA,목동남로4길,NA,NA,49.408,10.304
2017_2,NA,공항대로59다길,NA,NA,33.72,4.832
2017_2,NA,공항대로61길,NA,NA,46.12,4.781
2017_2,NA,양천로24길,NA,NA,26.096,10.135
2017_2,NA,양천로26길,NA,NA,37.408,8.598
2017_2,NA,초원로16길,NA,NA,37.695,3.704
2017_2,NA,양천로24가길,NA,NA,29.59,10.271
2017_2,NA,개화동로23길,NA,NA,27.924,4.781
2017_2,NA,개화동로25길,NA,NA,42.105,5.728
2017_2,NA,신도림역,NA,NA,20.263,1.917
2017_2,NA,신도림로13길,NA,NA,50.979,6.72
2017_2,NA,구로동로15길,NA,NA,40.228,6.205
2017_2,NA,구로동로28길,NA,NA,55.01,7.231
