Date,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수
2017_4,솔매로41길,80770,43551,37219,5727,22863,14520,11634,16248,9782
2017_4,솔매로45길,218000,105915,112087,14850,42837,34887,35191,47118,43119
2017_4,솔매로50길,554795,228951,325845,42863,117882,114012,105549,101165,73334
2017_4,솔샘로65길,419308,198495,220814,38128,76102,78161,77187,83921,65810
2017_4,수유로12길,328558,164132,164423,15905,88844,58260,53118,62365,50064
2017_4,오패산로30길,53104,24092,29013,1790,10787,11333,10465,9509,9223
2017_4,오패산로52길,251323,130910,120414,18726,48654,45638,43997,48194,46109
2017_4,오패산로67길,393310,211720,181592,10532,106930,66944,70486,77524,60895
2017_4,인수봉로56길,58089,27463,30628,2176,10441,11568,11502,11302,11100
2017_4,인수봉로72길,158850,75279,83571,13942,29564,27839,29350,30338,27825
2017_4,인수봉로79길,73845,35170,38674,7474,13410,13614,13647,13028,12679
2017_4,한천로109길,278391,130119,148277,26507,43568,47306,54770,50459,55782
2017_4,한천로124나길,223807,111643,112165,10754,47168,42347,43802,41374,38365
2017_4,한천로130길,191674,98542,93133,12398,36774,36331,37878,36372,31927
2017_4,한천로132길,471728,244726,227005,19289,111131,84529,89626,95158,71997
2017_4,한천로139가길,211999,110367,101633,11696,60837,37453,34670,36363,30979
2017_4,한천로140길,256705,132853,123853,8965,60042,45220,47683,53008,41789
2017_4,노해로60길,454239,225165,229073,33043,102545,86701,79749,84235,67966
2017_4,노해로63다길,165085,82778,82306,12498,33464,29786,29726,32355,27255
2017_4,덕릉로60길,131099,66485,64613,6373,20064,26238,27596,28663,22161
2017_4,도당로13가길,76013,40902,35112,3240,15369,12452,14594,16799,13559
2017_4,도당로13바길,63649,31062,32584,1644,11985,10207,13488,13741,12584
2017_4,도당로19길,202723,104495,98227,8900,46542,35851,38143,39898,33391
2017_4,도당로29길,123500,63000,60500,6756,29659,20916,23619,22887,19665
2017_4,도봉로109길,281067,141480,139586,16805,62175,55620,48137,49870,48455
2017_4,도봉로114길,770450,366009,404444,58463,178339,137307,128320,140063,127952
2017_4,도봉로143길,207764,114046,93717,13926,38017,37592,38847,46255,33124
2017_4,도봉로147길,253639,127395,126246,17484,45437,47478,52558,53309,37373
2017_4,도봉로152가길,62038,32443,29597,1181,9441,12089,13661,13287,12378
2017_4,도봉로156길,137092,71738,65355,4370,22842,23958,26945,30292,28685
2017_4,도봉로169나길,57727,34444,23282,1689,9005,9021,10820,14404,12796
2017_4,도봉로181길,80015,42312,37707,4382,12336,12570,13720,18923,18085
2017_4,도봉산4길,22445,11526,10918,35,2271,2464,3861,6558,7251
2017_4,도봉산길,87125,44495,42628,2509,10965,11716,15388,22183,24369
2017_4,방학로10길,98998,50845,48153,5621,17847,16413,19008,21745,18362
2017_4,방학로15길,43762,20250,23509,3202,7917,6080,9042,10397,7127
2017_4,방학로5길,198930,98396,100534,11478,41272,40404,34271,38998,32509
2017_4,방학로6가길,266514,143234,123278,12214,53281,44637,50696,59309,46368
2017_4,삼양로144길,71489,24300,47190,7154,31029,7173,8810,9710,7616
2017_4,시루봉로23길,147715,77037,70677,5653,26167,24519,26454,34425,30493
2017_4,우이천로32길,225869,107813,118053,20411,45683,40305,41987,39841,37643
2017_4,우이천로4다길,143800,72219,71579,8002,22665,26721,30782,30884,24750
2017_4,해등로16길,140857,72633,68224,11161,30238,26973,23562,27365,21560
2017_4,공릉로58길,179928,95973,83956,25136,47082,24649,32856,31769,18432
2017_4,동일로173가길,440982,225261,215726,26739,97634,95217,78479,79232,63685
2017_4,동일로192길,392562,206001,186562,31479,142131,64226,56571,57959,40197
2017_4,동일로242길,172619,87996,84621,10941,27819,30395,34487,38028,30948
2017_4,상계로12길,140039,70096,69941,13795,28960,20911,25472,29124,21779
2017_4,상계로1길,262808,118658,144149,30334,71796,45218,43789,42767,28900
2017_4,상계로9가길,539636,269933,269702,46517,99186,85632,96124,113508,98668
2017_4,석계로1길,382151,199991,182162,30197,98678,63702,65294,61351,62933
2017_4,한글비석로22길,257578,139741,117836,20586,48685,38444,52835,54793,42234
2017_4,한글비석로24길,309392,159083,150309,27205,65678,48562,54711,56766,56470
2017_4,한글비석로44길,374579,183107,191472,24547,73767,56367,71722,79744,68434
2017_4,가좌로7길,373773,183481,190290,44695,66340,73207,65940,66660,56926
2017_4,갈현로1길,145839,74916,70924,10585,24380,31071,29067,26868,23867
2017_4,갈현로33길,237401,111427,125976,57953,41294,38921,36639,33060,29535
2017_4,갈현로41길,70865,35375,35489,4571,18461,12397,11895,10121,13420
2017_4,갈현로7길,409379,196248,213129,35123,73839,72333,75085,81190,71816
2017_4,불광천길,301984,150750,151232,18437,61539,60571,61522,52240,47677
2017_4,서오릉로21길,158279,67103,91178,4047,30877,33381,29035,38157,22783
2017_4,서오릉로8길,73591,33973,39617,2429,12179,18561,13286,15621,11519
2017_4,수색로18길,66940,42684,24255,290,10768,13312,12837,16615,13120
2017_4,역말로9길,128079,59013,69063,10962,26801,27606,24123,19209,19384
2017_4,연서로11길,300464,142315,158151,50874,54100,52038,53882,47773,41798
2017_4,연서로13길,146697,68476,78221,23652,25390,26825,27302,23272,20255
2017_4,연서로16길,395255,185816,209443,28919,76719,82112,82384,70868,54253
2017_4,연서로17길,295860,136782,159076,28786,55435,58397,54696,51406,47140
2017_4,연서로21길,318637,147272,171369,33076,63597,56881,59944,56273,48868
2017_4,연서로27길,56916,25465,31453,5724,14182,10926,9535,8814,7740
2017_4,연서로28길,632758,311745,321014,60331,181499,120133,103754,88778,78266
2017_4,연서로29길,115831,52750,63082,15965,33188,21684,20257,15069,9669
2017_4,연서로33길,109849,56376,53473,9266,21683,18844,18125,21578,20351
2017_4,연서로34길,189068,94898,94171,18245,32917,31492,35432,36008,34974
2017_4,연서로3길,262391,122192,140199,32275,51293,54191,50819,41636,32177
2017_4,연서로41길,193923,102149,91771,16421,33443,35441,37962,38674,31984
2017_4,연서로5길,24206,13052,11151,578,4536,7322,4240,4274,3255
2017_4,은평로10길,274320,132371,141950,23550,50694,54737,54955,49928,40459
2017_4,은평로13길,117287,52965,64324,5842,16647,30053,24193,23237,17315
2017_4,은평로20길,60788,30178,30611,9481,10101,11091,11348,10139,8630
2017_4,은평로3길,275582,138138,137444,28223,58380,56452,52165,44950,35412
2017_4,은평로8길,321556,154363,167193,34189,60179,68420,63635,50247,44893
2017_4,응암로12길,261011,128338,132673,26106,46191,51992,46833,48964,40922
2017_4,응암로13길,151663,79721,71943,9744,30427,26768,29789,29893,25042
2017_4,응암로14길,228212,114349,113860,17023,42149,45743,43766,41531,37999
2017_4,응암로22길,245436,123118,122317,13405,43245,46630,51183,49983,40987
2017_4,응암로34길,129011,61943,67069,12211,22085,26468,27778,20738,19730
2017_4,증산로13길,81697,44533,37165,1712,15502,16627,17255,16959,13642
2017_4,증산로15길,26443,16094,10347,4698,3877,4893,4179,4662,4132
2017_4,증산로17길,133390,70394,62998,6247,25453,27332,25812,25524,23023
2017_4,증산로21길,273836,140116,133720,22424,52971,55694,53198,50413,39135
2017_4,증산로5길,104036,53117,50921,8870,16642,21242,21110,20739,15434
2017_4,증산로9길,27590,13796,13794,2118,3873,5905,5949,6010,3737
2017_4,증산서길,95857,52136,43720,2703,20305,17724,16949,21050,17129
2017_4,진흥로12길,253374,126650,126725,6723,52634,48682,46717,52705,45911
2017_4,진흥로1길,355117,173989,181130,22368,68410,75087,72636,63634,52985
2017_4,통일로69길,47025,22632,24392,1898,10044,10371,8112,9309,7290
2017_4,통일로78길,140018,68400,71615,11402,31323,26430,25404,22790,22662
2017_4,통일로87길,226454,106217,120237,13247,50771,46477,42505,38205,35254
2017_4,통일로92길,180510,90368,90144,11752,40877,35781,28785,36176,27143
2017_4,가재울로6길,251194,133326,117870,16101,54273,47596,46388,50988,35847
2017_4,독립문로8길,299927,151707,148212,15227,76419,59891,59931,50742,37715
2017_4,명지대길,209394,105545,103850,38000,86455,23443,24866,20798,15829
2017_4,모래내로15길,236443,113218,123225,20868,38693,51318,50704,41034,33824
2017_4,북아현로4길,1503753,789982,713773,42994,367242,432827,304236,212432,144020
2017_4,세검정로1길,69590,33740,35846,7106,11731,11108,13145,13535,12967
2017_4,세무서2길,95226,42044,53179,2910,24682,20783,17577,16981,12289
2017_4,세무서길,240706,115156,125549,17920,49056,40031,46086,46709,40898
2017_4,수색로8길,231585,112589,119003,16656,40517,43769,44664,45726,40256
2017_4,신촌로37길,186257,91718,94536,13733,38068,36391,32947,36914,28202
2017_4,연희로10길,172802,89067,83735,4977,94942,25546,19217,14001,14122
2017_4,응암로1길,305581,152504,153078,25276,50153,60794,57277,56097,55987
2017_4,증가로10길,392605,199529,193075,55369,199353,40276,39664,34707,23234
2017_4,증가로20가길,235371,114190,121179,31522,87336,31639,32552,29562,22765
2017_4,증가로23나길,457337,221937,235398,44992,86997,80859,83612,80726,80154
2017_4,증가로6길,135979,68684,67292,5528,44298,27767,23045,19616,15730
2017_4,충정로4길,295803,156547,139255,9211,72966,78611,61673,43018,30327
2017_4,충정로6길,151601,84449,67153,4531,31503,41116,34503,23857,16092
2017_4,통일로11길,59734,28625,31109,4893,11298,11345,11870,10635,9694
2017_4,통일로37길,77864,35671,42194,4670,18915,14970,13801,14207,11306
2017_4,통일로39길,328038,152288,175748,26138,73553,54781,55579,62422,55573
2017_4,홍연길,197180,98125,99051,10734,33661,33763,41618,40567,36840
2017_4,홍제내길,248678,113792,134888,22525,53619,46448,46902,39651,39533
2017_4,광성로6길,269337,150125,119213,24950,102313,45179,39820,33045,24035
2017_4,대흥로21길,368915,159992,208924,21638,170375,54902,43086,33859,45057
2017_4,대흥로28길,211461,86511,124951,13210,84082,37174,29873,27985,19143
2017_4,도화4길,165467,83788,81682,5122,38806,43695,33031,25496,19324
2017_4,도화길,411083,229059,182025,17992,103026,112632,79632,59519,38282
2017_4,독막로22길,133004,65400,67604,10481,33813,30178,28031,17820,12683
2017_4,독막로32길,99159,46513,52647,5460,22030,25550,17911,12913,15300
2017_4,독막로8길,178771,90330,88441,9208,78221,49814,21163,14450,5918
2017_4,동교로17길,161628,79569,82058,5847,51678,47354,29764,16695,10290
2017_4,동교로19길,265853,136596,129257,10304,80147,66267,49487,34199,25448
2017_4,동교로25길,106536,50603,55936,4005,37190,30157,17766,9807,7610
2017_4,동교로27길,262140,125322,136821,10269,102641,74751,38301,20758,15418
2017_4,동교로38길,216703,96149,120553,8193,97086,54805,24418,18127,14078
2017_4,마포대로12길,42572,25381,17189,948,8213,10543,10301,8486,4077
2017_4,마포대로20길,309615,162644,146971,10548,73464,85684,60107,48515,31299
2017_4,마포대로4길,186680,98225,88454,8695,39859,48150,39349,29620,21004
2017_4,만리재옛길,382736,206269,176469,20450,83147,90511,75312,71357,41961
2017_4,망원로11길,32955,15240,17715,1678,8143,9798,5322,3949,4062
2017_4,망원로2길,259486,130552,128932,8418,69993,76234,48053,32208,24579
2017_4,매봉산로2길,303065,174564,128503,6526,77801,90497,67574,38519,22146
2017_4,모래내로7길,87876,43454,44420,8809,19144,19247,15815,13686,11176
2017_4,방울내로9안길,363529,175486,188041,21476,72815,83988,71459,58401,55384
2017_4,백범로16길,321464,170856,150610,41663,89899,59188,56343,43961,30412
2017_4,성미산로11길,121553,60554,61001,5557,33531,31357,24293,16588,10229
2017_4,성미산로1길,173461,84926,88538,9822,45254,44452,35485,22719,15734
2017_4,성미산로32길,103852,49393,54460,536,40519,33218,14167,9968,5450
2017_4,성산로4길,149229,76837,72392,7105,34481,39934,30240,20880,16588
2017_4,성지3길,182074,94460,87613,7835,66114,51092,26046,20774,10215
2017_4,숭문8길,72088,31382,40705,3354,21411,14964,11393,9899,11070
2017_4,숭문길,274062,141041,133023,30695,111938,35960,40355,32404,22709
2017_4,신촌로12길,276014,131745,144267,19683,121438,57140,31941,24153,21657
2017_4,신촌로28가길,290471,135400,155073,17902,61594,69946,47601,53091,40344
2017_4,신촌로30길,220607,105627,114981,14068,46746,53380,37781,38531,30101
2017_4,양화로11길,181515,88593,92922,5249,68897,51074,29761,17356,9176
2017_4,양화로1길,170488,80440,90049,5466,59369,47384,28360,18897,11014
2017_4,양화진길,123844,62156,61686,2839,39973,34401,19972,15558,11097
2017_4,와우산로29가길,258590,104236,154353,40271,133016,46576,22675,10472,5579
2017_4,와우산로29길,141092,59994,81100,17900,66857,30545,14133,7628,4026
2017_4,와우산로3길,127453,63678,63777,4222,55149,36408,16417,9882,5376
2017_4,월드컵로10길,323655,160451,163204,14351,101802,92205,54688,35376,25232
2017_4,월드컵로11길,202126,97933,104191,9531,63888,55024,33627,23611,16446
2017_4,월드컵로16길,227199,107159,120039,14794,69410,62631,43209,23387,13769
2017_4,월드컵로19길,231069,109298,121772,11291,65263,62450,41915,28667,21485
2017_4,월드컵로25길,257297,125156,132142,14609,59902,65104,54069,35161,28447
2017_4,월드컵로36길,111242,54690,56553,10788,24524,23354,21634,16877,14064
2017_4,월드컵로7길,83344,39299,44046,2827,27779,24928,13438,8739,5633
2017_4,월드컵로8길,302882,145662,157220,10121,99392,87927,54088,31847,19507
2017_4,토정로37길,142536,73081,69455,6059,23711,36862,34937,23233,17734
2017_4,효창원로93길,479485,182654,296834,38150,171105,83542,71356,71354,43975
2017_4,가로공원로58길,47112,25713,21399,2317,7387,9098,8980,10030,9299
2017_4,곰달래로10길,171506,96157,75348,4136,38090,37311,36486,31155,24330
2017_4,곰달래로2길,106577,58565,48009,2977,19926,22409,24713,19098,17454
2017_4,곰달래로3길,183343,92630,90714,6399,33363,35557,34378,40372,33276
2017_4,곰달래로5길,130898,70400,60499,5604,22491,24460,25329,28809,24206
2017_4,남부순환로33길,150196,82117,68083,7634,27545,33300,29005,31970,20745
2017_4,남부순환로40길,103701,58499,45204,5965,17304,18725,19937,22018,19753
2017_4,남부순환로58길,25286,13219,12068,994,5220,4713,4811,5565,3978
2017_4,남부순환로70길,120550,65569,54978,8194,22994,21998,22057,24427,20880
2017_4,남부순환로79길,75929,43922,32005,4790,10206,15037,19364,17811,8722
2017_4,남부순환로88길,62211,32183,30026,10818,8579,10905,15270,11982,4658
2017_4,목동남로4길,95460,51236,44225,9048,17737,14983,16508,19275,17911
2017_4,목동동로12길,175503,89386,86115,21557,46992,32766,32708,24896,16583
2017_4,목동동로8길,38724,16598,22126,3717,5655,8609,10035,7040,3669
2017_4,목동로19길,563101,294381,268723,69365,139747,111850,99302,83474,59364
2017_4,목동로9길,300021,150418,149599,33516,52911,59406,65434,49876,38874
2017_4,목동중앙남로3가길,196425,105871,90555,26295,37758,34756,34997,35527,27094
2017_4,목동중앙로13나길,62731,36421,26309,3186,13151,13878,12793,10847,8874
2017_4,목동중앙로3길,73222,36844,36379,9646,14429,11420,17055,14216,6460
2017_4,목동중앙본로7길,136361,66264,70098,13927,27342,25340,27240,25949,16561
2017_4,목동중앙북로16길,91426,44950,46476,4099,22668,24419,15051,15727,9466
2017_4,목동중앙북로8길,84841,43341,41498,6498,17828,17186,14063,16321,12945
2017_4,목동중앙서로7길,429739,210885,218854,49428,86547,81662,83641,75522,52945
2017_4,목동중앙서로8가길,175928,89577,86350,17115,36603,34230,33840,31466,22674
2017_4,신목로2길,164421,83469,80949,25777,28518,23439,33298,33033,20358
2017_4,신목로5길,181829,79926,101900,19089,26988,38671,45417,34207,17459
2017_4,신목로6길,262183,133056,129123,41700,47203,37773,54812,50041,30653
2017_4,신월로15길,280412,143058,137350,16918,46622,57057,53725,57752,48335
2017_4,신월로20길,197819,104184,93638,12226,33032,38837,35781,40753,37194
2017_4,오목로23길,181588,92256,89332,12153,33632,41006,32912,31563,30325
2017_4,오목로30길,146229,78989,67240,4009,30181,27689,28333,31757,24268
2017_4,오목로3길,187787,95050,92738,12006,29727,40305,36013,35982,33754
2017_4,오목로5길,90204,42550,47657,4167,11697,24396,18008,13786,18153
2017_4,은행정로5길,113036,57576,55459,10827,19687,20453,24380,21004,16683
2017_4,은행정로7길,236219,121317,114902,26477,44591,46612,45919,39714,32902
2017_4,중앙로25길,108763,60402,48362,9887,22953,17459,20247,21951,16267
2017_4,중앙로32길,225426,113935,111492,21000,38579,42049,48037,41308,34449
2017_4,중앙로36길,104485,52829,51657,9905,17870,17882,23068,20534,15226
2017_4,중앙로45길,119749,61520,58231,4275,26912,21813,21574,28355,16820
2017_4,중앙로47길,136746,70632,66116,8807,26308,26979,25693,30182,18778
2017_4,중앙로51길,133473,62201,71269,7732,22222,33658,25315,25684,18858
2017_4,중앙로55길,97232,47226,50008,5060,16505,25301,17792,18290,14285
2017_4,지양로7길,113502,61162,52339,9740,21631,20382,21142,20697,19914
2017_4,화곡로3길,69581,36754,32822,8458,15264,15005,12681,11423,6749
2017_4,화곡로4길,90339,50073,40267,6662,17388,18098,17043,18712,12433
2017_4,가로공원로76가길,121488,58048,63440,8846,21336,27011,21388,21189,21717
2017_4,가로공원로80길,80086,40439,39646,2811,15182,18820,15030,14125,14118
2017_4,강서로15길,226875,110865,116014,10550,49442,53131,38488,38290,36974
