Date,상권_코드_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균,상권_변화_지표
2016_1,은평로20길,108,52,96,48,HH
2016_1,은평로13길,98,47,96,48,HL
2016_1,은평로10길,115,54,96,48,HH
2016_1,연서로5길,83,46,96,48,LL
2016_1,연서로41길,75,58,96,48,LH
2016_1,연서로3길,81,47,96,48,LL
2016_1,연서로34길,112,52,96,48,HH
2016_1,연서로33길,95,53,96,48,LH
2016_1,연서로29길,87,43,96,48,LL
2016_1,연서로28길,88,47,96,48,LL
2016_1,연서로27길,84,48,96,48,LL
2016_1,연서로21길,85,43,96,48,LL
2016_1,연서로17길,80,54,96,48,LH
2016_1,연서로16길,93,45,96,48,LL
2016_1,연서로13길,86,39,96,48,LL
2016_1,연서로11길,86,47,96,48,LL
2016_1,역말로9길,87,52,96,48,LH
2016_1,수색로18길,128,55,96,48,HH
2016_1,서오릉로8길,85,49,96,48,LH
2016_1,서오릉로21길,96,48,96,48,HH
2016_1,불광천길,99,50,96,48,HH
2016_1,갈현로7길,88,47,96,48,LL
2016_1,갈현로41길,107,55,96,48,HH
2016_1,갈현로33길,78,40,96,48,LL
2016_1,갈현로1길,102,43,96,48,HL
2016_1,가좌로7길,93,51,96,48,LH
2016_1,한글비석로44길,106,49,96,48,HH
2016_1,한글비석로24길,86,45,96,48,LL
2016_1,한글비석로22길,79,42,96,48,LL
2016_1,석계로1길,90,53,96,48,LH
2016_1,상계로9가길,99,40,96,48,HL
2016_1,상계로1길,82,41,96,48,LL
2016_1,상계로12길,86,42,96,48,LL
2016_1,동일로242길,76,48,96,48,LL
2016_1,동일로192길,86,50,96,48,LH
2016_1,동일로173가길,99,47,96,48,HL
2016_1,공릉로58길,93,45,96,48,LL
2016_1,해등로16길,73,39,96,48,LL
2016_1,우이천로4다길,91,53,96,48,LH
2016_1,우이천로32길,97,43,96,48,HL
2016_1,시루봉로23길,109,49,96,48,HH
2016_1,삼양로144길,85,41,96,48,LL
2016_1,방학로6가길,93,44,96,48,LL
2016_1,방학로5길,90,43,96,48,LL
2016_1,방학로15길,91,49,96,48,LH
2016_1,방학로10길,93,45,96,48,LL
2016_1,도봉산길,85,54,96,48,LH
2016_1,도봉산4길,78,46,96,48,LL
2016_1,도봉로181길,104,49,96,48,HH
2016_1,도봉로169나길,102,47,96,48,HL
2016_1,도봉로156길,95,51,96,48,LH
2016_1,도봉로152가길,79,48,96,48,LH
2016_1,도봉로147길,82,41,96,48,LL
2016_1,도봉로143길,108,43,96,48,HL
2016_1,도봉로114길,86,44,96,48,LL
2016_1,도봉로109길,75,47,96,48,LL
2016_1,도당로29길,91,44,96,48,LL
2016_1,도당로19길,92,46,96,48,LL
2016_1,도당로13바길,94,44,96,48,LL
2016_1,도당로13가길,78,44,96,48,LL
2016_1,덕릉로60길,89,41,96,48,LL
2016_1,노해로63다길,77,39,96,48,LL
2016_1,노해로60길,102,46,96,48,HL
2016_1,한천로140길,88,40,96,48,LL
2016_1,한천로139가길,82,35,96,48,LL
2016_1,한천로132길,97,44,96,48,HL
2016_1,한천로130길,94,40,96,48,LL
2016_1,한천로124나길,77,49,96,48,LH
2016_1,한천로109길,92,47,96,48,LL
2016_1,인수봉로79길,98,49,96,48,HH
2016_1,인수봉로72길,100,46,96,48,HL
2016_1,인수봉로56길,91,43,96,48,LL
2016_1,오패산로67길,80,37,96,48,LL
2016_1,오패산로52길,103,48,96,48,HH
2016_1,오패산로30길,78,44,96,48,LL
2016_1,수유로12길,89,40,96,48,LL
2016_1,솔샘로65길,104,52,96,48,HH
2016_1,솔매로50길,97,48,96,48,HH
2016_1,솔매로45길,93,45,96,48,LL
2016_1,솔매로41길,90,41,96,48,LL
2016_1,삼양로93길,90,55,96,48,LH
2016_1,삼양로77길,82,54,96,48,LH
2016_1,삼양로54길,109,58,96,48,HH
2016_1,삼양로41길,128,49,96,48,HH
2016_1,삼양로27길,70,41,96,48,LL
2016_1,삼양로24길,98,51,96,48,HH
2016_1,삼양로20길,93,47,96,48,LL
2016_1,삼각산로28길,84,37,96,48,LL
2016_1,도봉로99길,72,43,96,48,LL
2016_1,도봉로8길,82,51,96,48,LH
2016_1,도봉로76길,93,42,96,48,LL
2016_1,도봉로67길,95,42,96,48,LL
2016_1,도봉로45길,83,47,96,48,LL
2016_1,도봉로18길,115,55,96,48,HH
2016_1,도봉로13길,96,46,96,48,HL
2016_1,덕릉로41길,91,40,96,48,LL
2016_1,덕릉로40길,106,49,96,48,HH
2016_1,노해로33길,112,46,96,48,HL
2016_1,노해로23길,89,43,96,48,LL
2016_1,노해로17길,96,41,96,48,HL
2016_1,화랑로40길,97,44,96,48,HL
2016_1,화랑로32길,92,50,96,48,LH
2016_1,화랑로1길,123,48,96,48,HH
2016_1,화랑로19길,108,64,96,48,HH
2016_1,화랑로14길,84,54,96,48,LH
2016_1,화랑로13길,95,51,96,48,LH
2016_1,한천로76길,95,43,96,48,LL
2016_1,한천로101가길,131,55,96,48,HH
2016_1,창경궁로43길,58,42,96,48,LL
2016_1,지봉로20길,106,47,96,48,HL
2016_1,종암로5길,107,65,96,48,HH
2016_1,종암로24가길,107,56,96,48,HH
2016_1,종암로21길,97,51,96,48,HH
2016_1,종암로19길,97,51,96,48,HH
2016_1,종암로16길,113,54,96,48,HH
2016_1,정릉로8길,101,61,96,48,HH
2016_1,정릉로27길,119,62,96,48,HH
2016_1,정릉로26길,115,59,96,48,HH
2016_1,장위로50길,123,53,96,48,HH
2016_1,장월로1길,91,47,96,48,LL
2016_1,인촌로6길,81,45,96,48,LL
2016_1,인촌로5길,77,53,96,48,LH
2016_1,인촌로24길,90,53,96,48,LH
2016_1,개운사길,83,47,96,48,LL
2016_1,인촌로1길,66,43,96,48,LL
2016_1,인촌로17가길,99,56,96,48,HH
2016_1,오패산로4길,83,51,96,48,LH
2016_1,오패산로3길,112,51,96,48,HH
2016_1,오패산로19길,116,51,96,48,HH
2016_1,안암로5길,96,52,96,48,HH
2016_1,아리랑로4길,85,51,96,48,LH
2016_1,솔샘로6길,106,60,96,48,HH
2016_1,성북로8길,92,57,96,48,LH
2016_1,삼양로8길,75,51,96,48,LH
2016_1,삼선교로16가길,79,54,96,48,LH
2016_1,삼선교로10다길,71,42,96,48,LL
2016_1,삼선교로10길,90,52,96,48,LH
2016_1,보문로32길,73,42,96,48,LL
2016_1,보문로31길,105,48,96,48,HL
2016_1,보문로26길,104,38,96,48,HL
2016_1,보문로13길,111,47,96,48,HL
2016_1,보국문로16길,103,55,96,48,HH
2016_1,동소문로6길,120,72,96,48,HH
2016_1,동소문로2길,108,61,96,48,HH
2016_1,동소문로26가길,96,43,96,48,HL
2016_1,동소문로15길,92,49,96,48,LH
2016_1,동소문로13길,80,55,96,48,LH
2016_1,돌곶이로8길,134,57,96,48,HH
2016_1,돌곶이로41길,116,55,96,48,HH
2016_1,돌곶이로28길,129,41,96,48,HL
2016_1,돌곶이로27길,114,44,96,48,HL
2016_1,돌곶이로22길,113,55,96,48,HH
2016_1,돌곶이로14길,108,41,96,48,HL
2016_1,길음로7길,136,53,96,48,HH
2016_1,중랑천로10길,91,41,96,48,LL
2016_1,용마산로94길,83,41,96,48,LL
2016_1,용마산로118길,107,44,96,48,HL
2016_1,용마산로112길,98,44,96,48,HL
2016_1,용마산로100길,84,47,96,48,LL
2016_1,신내로7가길,72,50,96,48,LH
2016_1,사가정로54길,121,51,96,48,HH
2016_1,사가정로42길,97,43,96,48,HL
2016_1,봉화산로56길,87,43,96,48,LL
2016_1,봉화산로4길,85,46,96,48,LL
2016_1,봉화산로30길,101,59,96,48,HH
2016_1,봉우재로33길,99,47,96,48,HL
2016_1,면목로78길,93,43,96,48,LL
2016_1,면목로56길,93,41,96,48,LL
2016_1,면목로55길,95,47,96,48,LL
2016_1,면목로49길,88,46,96,48,LL
2016_1,면목로48길,98,42,96,48,HL
2016_1,면목로45길,81,46,96,48,LL
2016_1,면목로33길,97,44,96,48,HL
2016_1,면목로21길,92,49,96,48,LH
2016_1,망우로73길,88,45,96,48,LL
2016_1,망우로68길,94,40,96,48,LL
2016_1,동일로163길,80,48,96,48,LL
2016_1,동일로157길,100,49,96,48,HH
2016_1,동일로149길,83,49,96,48,LH
2016_1,동일로140길,105,54,96,48,HH
2016_1,동일로139길,104,46,96,48,HL
2016_1,동일로139가길,101,42,96,48,HL
2016_1,동일로130길,90,48,96,48,LH
2016_1,동일로123길,112,47,96,48,HL
2016_1,동일로112길,100,43,96,48,HL
2016_1,동일로101길,98,41,96,48,HL
2016_1,동일로100길,112,47,96,48,HL
2016_1,답십리로75길,94,55,96,48,LH
2016_1,공릉로2길,83,53,96,48,LH
2016_1,공릉로12가길,68,49,96,48,LH
2016_1,겸재로54길,78,50,96,48,LH
2016_1,겸재로36길,65,47,96,48,LL
2016_1,겸재로29길,109,51,96,48,HH
2016_1,휘경로3길,103,54,96,48,HH
2016_1,휘경로2길,96,49,96,48,HH
2016_1,휘경로23길,125,72,96,48,HH
2016_1,휘경로14길,97,50,96,48,HH
2016_1,한천로46길,88,44,96,48,LL
2016_1,한천로40길,104,49,96,48,HH
2016_1,한천로33길,99,47,96,48,HL
2016_1,한천로14길,93,41,96,48,LL
2016_1,천호대로97길,131,50,96,48,HH
2016_1,천호대로77길,103,41,96,48,HL
2016_1,천호대로45길,166,75,96,48,HH
2016_1,천호대로17길,107,47,96,48,HL
2016_1,천호대로12길,125,41,96,48,HL
2016_1,천장산로7길,92,61,96,48,LH
2016_1,제기로5길,100,44,96,48,HL
2016_1,제기로21길,121,59,96,48,HH
2016_1,전농로4길,123,50,96,48,HH
2016_1,전농로3길,79,53,96,48,LH
2016_1,전농로29길,113,50,96,48,HH
2016_1,장한로8길,104,42,96,48,HL
2016_1,장한로5길,98,44,96,48,HL
2016_1,장한로27길,101,44,96,48,HL
2016_1,장한로27가길,114,42,96,48,HL
2016_1,장한로26길,83,46,96,48,LL
2016_1,장한로26가길,95,42,96,48,LL
2016_1,장한로25길,114,43,96,48,HL
2016_1,장한로14길,103,39,96,48,HL
2016_1,이문로42길,116,48,96,48,HH
2016_1,왕산로43길,102,45,96,48,HL
2016_1,왕산로33길,113,58,96,48,HH
2016_1,왕산로32길,142,46,96,48,HL
2016_1,약령시로17길,132,53,96,48,HH
2016_1,서울시립대로4길,82,49,96,48,LH
2016_1,서울시립대로29길,88,54,96,48,LH
2016_1,서울시립대로16길,88,69,96,48,LH
2016_1,사가정로2길,75,50,96,48,LH
2016_1,사가정로23가길,95,51,96,48,LH
2016_1,사가정로13길,109,51,96,48,HH
2016_1,무학로45길,133,42,96,48,HL
2016_1,무학로16길,112,44,96,48,HL
2016_1,망우로21길,102,50,96,48,HH
2016_1,망우로18길,93,45,96,48,LL
2016_1,망우로18가길,75,48,96,48,LH
2016_1,답십리로72길,86,45,96,48,LL
2016_1,답십리로69길,89,44,96,48,LL
2016_1,답십리로68길,83,39,96,48,LL
2016_1,답십리로64길,114,44,96,48,HL
2016_1,답십리로63길,113,47,96,48,HL
2016_1,답십리로60길,102,51,96,48,HH
2016_1,답십리로56길,99,55,96,48,HH
2016_1,답십리로23길,101,50,96,48,HH
2016_1,난계로30길,97,46,96,48,HL
2016_1,경희대로4길,77,47,96,48,LL
2016_1,경희대로3길,81,44,96,48,LL
2016_1,천호대로129길,81,51,96,48,LH
2016_1,천호대로123길,107,49,96,48,HH
2016_1,천호대로109길,79,42,96,48,LL
2016_1,자양번영로3길,109,58,96,48,HH
2016_1,자양로53길,96,49,96,48,HH
2016_1,자양로50길,84,46,96,48,LL
2016_1,자양로45길,90,50,96,48,LH
2016_1,자양로26길,80,41,96,48,LL
2016_1,자양로15길,108,46,96,48,HL
2016_1,자양로11길,93,42,96,48,LL
2016_1,용마산로3길,91,47,96,48,LL
2016_1,용마산로21길,89,45,96,48,LL
2016_1,아차산로78길,86,53,96,48,LH
2016_1,아차산로65길,79,49,96,48,LH
2016_1,아차산로55길,91,43,96,48,LL
2016_1,아차산로51길,94,47,96,48,LL
2016_1,아차산로40길,100,54,96,48,HH
2016_1,면목로17길,101,49,96,48,HH
2016_1,뚝섬로64길,114,49,96,48,HH
2016_1,뚝섬로58길,88,46,96,48,LL
2016_1,뚝섬로54길,92,38,96,48,LL
2016_1,뚝섬로48길,92,49,96,48,LH
2016_1,뚝섬로24길,136,53,96,48,HH
2016_1,뚝섬로23길,91,45,96,48,LL
2016_1,동일로24길,76,41,96,48,LL
2016_1,동일로18길,74,44,96,48,LL
2016_1,능동로4길,67,41,96,48,LL
2016_1,능동로3길,100,46,96,48,HL
2016_1,능동로34길,82,51,96,48,LH
2016_1,능동로19길,79,44,96,48,LL
2016_1,능동로13길,87,41,96,48,LL
2016_1,긴고랑로9길,93,45,96,48,LL
2016_1,긴고랑로8길,103,39,96,48,HL
2016_1,긴고랑로7길,98,50,96,48,HH
2016_1,긴고랑로20길,105,47,96,48,HL
2016_1,광나루로52길,80,53,96,48,LH
2016_1,광나루로40길,123,50,96,48,HH
2016_1,광나루로37길,165,60,96,48,HH
2016_1,광나루로36길,101,48,96,48,HH
2016_1,광나루로24길,90,53,96,48,LH
2016_1,광나루로12길,115,44,96,48,HL
2016_1,한림말길,80,40,96,48,LL
2016_1,한림말3길,77,50,96,48,LH
2016_1,청계천로10나길,108,49,96,48,HH
2016_1,장터길,113,51,96,48,HH
2016_1,용답중앙길,110,56,96,48,HH
2016_1,용답29길,101,50,96,48,HH
2016_1,왕십리로6길,90,50,96,48,LH
2016_1,왕십리로31길,90,57,96,48,LH
2016_1,왕십리로26길,110,47,96,48,HL
2016_1,왕십리로21길,121,52,96,48,HH
2016_1,왕십리로14길,87,47,96,48,LL
2016_1,아차산로5길,108,48,96,48,HH
2016_1,아차산로15길,78,45,96,48,LL
2016_1,아차산로11길,80,58,96,48,LH
2016_1,송정4가길,108,49,96,48,HH
2016_1,송정12라길,124,44,96,48,HL
2016_1,성수일로6길,102,52,96,48,HH
2016_1,성수이로7길,87,51,96,48,LH
2016_1,성수이로18길,84,46,96,48,LL
2016_1,성덕정길,118,48,96,48,HL
2016_1,성덕정17길,101,47,96,48,HL
2016_1,서울숲2길,67,45,96,48,LL
2016_1,상원길,84,48,96,48,LH
2016_1,상원12길,91,59,96,48,LH
2016_1,사근동길,102,61,96,48,HH
2016_1,무학봉길,99,63,96,48,HH
2016_1,무학봉28길,83,49,96,48,LH
2016_1,무학로6길,102,51,96,48,HH
2016_1,무수막길,104,55,96,48,HH
2016_1,매봉길,110,59,96,48,HH
2016_1,마조로1길,87,43,96,48,LL
2016_1,마조로16길,131,51,96,48,HH
2016_1,마장로39길,107,52,96,48,HH
2016_1,마장로27길,118,55,96,48,HH
2016_1,뚝섬로5길,69,52,96,48,LH
2016_1,둘레9길,122,52,96,48,HH
2016_1,금호산길,121,63,96,48,HH
2016_1,금호산2길,94,60,96,48,LH
2016_1,고산자로6길,95,47,96,48,LL
2016_1,후암로28길,84,65,96,48,LH
2016_1,효창원로39길,94,49,96,48,LH
2016_1,회나무로13길,70,48,96,48,LH
2016_1,한남대로20길,65,43,96,48,LL
2016_1,한강대로88길,160,55,96,48,HH
2016_1,한강대로7길,97,56,96,48,HH
2016_1,한강대로62길,116,57,96,48,HH
2016_1,한강대로52길,97,51,96,48,HH
2016_1,한강대로43길,82,48,96,48,LH
2016_1,한강대로15길,126,59,96,48,HH
2016_1,한강대로104길,107,58,96,48,HH
2016_1,청파로73길,108,60,96,48,HH
2016_1,청파로71길,125,47,96,48,HL
2016_1,청파로47나길,87,56,96,48,LH
2016_1,청파로47길,85,45,96,48,LL
2016_1,장문로45길,88,48,96,48,LL
2016_1,이태원로54길,70,46,96,48,LL
2016_1,이태원로27길,104,58,96,48,HH
2016_1,이촌로22길,128,70,96,48,HH
2016_1,원효로89길,102,57,96,48,HH
2016_1,원효로53길,109,50,96,48,HH
2016_1,원효로41길,107,50,96,48,HH
2016_1,원효로19길,108,52,96,48,HH
2016_1,우사단로4길,92,55,96,48,LH
2016_1,우사단로14길,99,44,96,48,HL
2016_1,우사단로10길,98,49,96,48,HH
2016_1,신흥로20길,103,52,96,48,HH
2016_1,소월로20길,79,47,96,48,LL
2016_1,서빙고로71길,121,73,96,48,HH
2016_1,백범로90길,63,44,96,48,LL
2016_1,백범로79길,89,56,96,48,LH
2016_1,두텁바위로1길,113,56,96,48,HH
2016_1,대사관로34길,97,37,96,48,HL
2016_1,녹사평대로46길,68,47,96,48,LL
2016_1,녹사평대로40나길,76,58,96,48,LH
2016_1,녹사평대로32길,119,57,96,48,HH
2016_1,녹사평대로26길,89,53,96,48,LH
2016_1,녹사평대로11길,111,43,96,48,HL
2016_1,퇴계로90길,89,46,96,48,LL
2016_1,퇴계로8길,113,62,96,48,HH
2016_1,퇴계로56길,122,52,96,48,HH
2016_1,퇴계로46길,129,51,96,48,HH
2016_1,퇴계로18길,101,46,96,48,HL
2016_1,퇴계로12길,108,62,96,48,HH
2016_1,청구로1길,106,46,96,48,HL
2016_1,청구로17길,114,58,96,48,HH
2016_1,장충단로8길,99,52,96,48,HH
2016_1,삼일대로4길,152,51,96,48,HH
2016_1,명동길,163,57,96,48,HH
2016_1,동호로8길,99,50,96,48,HH
2016_1,동호로20길,91,55,96,48,LH
2016_1,동호로15길,105,37,96,48,HL
2016_1,동호로11길,94,43,96,48,LL
2016_1,동호로10길,87,47,96,48,LL
2016_1,다산로39길,110,46,96,48,HL
2016_1,다산로38길,95,53,96,48,LH
2016_1,다산로36길,89,45,96,48,LL
2016_1,다산로33길,105,55,96,48,HH
2016_1,난계로21길,119,63,96,48,HH
2016_1,난계로11길,116,56,96,48,HH
2016_1,필운대로1길,77,48,96,48,LH
2016_1,평창길,82,69,96,48,LH
2016_1,통일로12길,136,75,96,48,HH
2016_1,창신길,133,66,96,48,HH
2016_1,창신5길,103,75,96,48,HH
2016_1,창신2길,125,55,96,48,HH
2016_1,창경궁로35길,95,60,96,48,LH
2016_1,지봉로8길,106,55,96,48,HH
2016_1,종로65길,114,44,96,48,HL
2016_1,종로58가길,87,49,96,48,LH
2016_1,종로24길,154,58,96,48,HH
2016_1,자하문로7길,93,52,96,48,LH
2016_1,이화장길,100,50,96,48,HH
2016_1,율곡로16길,147,53,96,48,HH
2016_1,율곡로10길,116,49,96,48,HH
2016_1,옥인길,55,69,96,48,LH
2016_1,숭인동길,112,46,96,48,HL
2016_1,성균관로5길,100,40,96,48,HL
2016_1,삼청로5길,77,54,96,48,LH
2016_1,북촌로5나길,60,46,96,48,LL
2016_1,북촌로5길,76,54,96,48,LH
2016_1,북촌로11길,85,59,96,48,LH
2016_1,백석동길,77,47,96,48,LL
2016_1,명륜길,81,57,96,48,LH
2016_1,돈화문로11가길,105,48,96,48,HH
2016_1,난계로27길,113,40,96,48,HL
2016_1,계동길,89,53,96,48,LH
2015_4,강남 마이스 관광특구,79,60,95,48,LH
2015_4,잠실 관광특구,82,49,95,48,LH
2015_4,종로·청계 관광특구,136,59,95,48,HH
2015_4,동대문패션타운 관광특구,116,48,95,48,HH
2015_4,명동 남대문 북창동 다동 무교동 관광특구,129,55,95,48,HH
2015_4,이태원 관광특구,107,55,95,48,HH
2015_4,길동복조리시장,105,43,95,48,HL
2015_4,둔촌역전통시장,100,42,95,48,HL
2015_4,성내골목시장,90,42,95,48,LL
2015_4,천호시장,129,55,95,48,HH
2015_4,동서울시장,131,80,95,48,HH
2015_4,고분다리골목시장,100,42,95,48,HL
2015_4,양지골목시장,97,56,95,48,HH
2015_4,암사종합시장,94,48,95,48,LH
2015_4,고덕전통시장,123,50,95,48,HH
2015_4,명일골목시장,97,43,95,48,HL
2015_4,새마을시장,91,51,95,48,LH
2015_4,석촌시장,97,47,95,48,HL
2015_4,방이시장,94,47,95,48,LL
2015_4,마천시장,113,53,95,48,HH
2015_4,풍납시장,98,43,95,48,HL
2015_4,강남개포시장,75,48,95,48,LH
2015_4,도곡시장,117,51,95,48,HH
2015_4,청담삼익시장,116,62,95,48,HH
2015_4,논현종합시장,107,43,95,48,HL
2015_4,영동전통시장,93,46,95,48,LL
2015_4,강남시장_강남,87,56,95,48,LH
2015_4,양재시장,111,45,95,48,HL
2015_4,남부종합시장,101,44,95,48,HL
2015_4,우림시장,105,70,95,48,HH
2015_4,미성동도깨비시장,92,52,95,48,LH
2015_4,신신림시장,150,80,95,48,HH
2015_4,삼성동시장,123,60,95,48,HH
2015_4,신림중앙시장,123,44,95,48,HL
2015_4,강남골목시장,109,40,95,48,HL
2015_4,신림종합시장,75,48,95,48,LH
2015_4,관악신사시장,91,49,95,48,LH
2015_4,신원시장,98,54,95,48,HH
2015_4,인헌시장,97,50,95,48,HH
2015_4,봉천중앙시장,144,58,95,48,HH
2015_4,봉천현대시장,103,55,95,48,HH
2015_4,봉일시장,106,50,95,48,HH
2015_4,봉천제일종합시장,129,45,95,48,HL
2015_4,낙성대시장,77,44,95,48,LL
2015_4,중부시장,133,53,95,48,HH
2015_4,사당시장,120,48,95,48,HH
2015_4,남성역골목시장,99,43,95,48,HL
2015_4,남성사계시장,106,54,95,48,HH
2015_4,흑석시장,99,55,95,48,HH
2015_4,상도4동도깨비골목시장,113,52,95,48,HH
2015_4,성대시장,95,49,95,48,LH
2015_4,영도시장,166,43,95,48,HL
2015_4,상도전통시장,90,49,95,48,LH
2015_4,강남시장_동작,79,61,95,48,LH
2015_4,신노량진시장,129,62,95,48,HH
2015_4,본동인정시장,145,57,95,48,HH
2015_4,노량진중앙시장,86,50,95,48,LH
2015_4,대림중앙시장,90,45,95,48,LL
2015_4,우리시장,94,57,95,48,LH
2015_4,영진시장A동,156,63,95,48,HH
2015_4,사러가시장,160,72,95,48,HH
2015_4,대신시장,130,60,95,48,HH
2015_4,양남시장,228,48,95,48,HL
2015_4,영일시장,139,49,95,48,HH
2015_4,도림시장,106,72,95,48,HH
2015_4,영등포청과시장,121,54,95,48,HH
2015_4,영등포전통시장,95,53,95,48,HH
2015_4,은행나무시장,101,47,95,48,HL
2015_4,박미시장,150,50,95,48,HH
2015_4,현대시장,101,53,95,48,HH
2015_4,대명시장,124,76,95,48,HH
2015_4,푸른터시장,241,0,95,48,HL
2015_4,남문시장,100,45,95,48,HL
2015_4,독산동 우시장,140,77,95,48,HH
2015_4,오류시장,121,58,95,48,HH
2015_4,개봉중앙시장,100,46,95,48,HL
2015_4,고척근린시장,114,51,95,48,HH
2015_4,가리봉시장,117,56,95,48,HH
2015_4,남구로시장,108,50,95,48,HH
2015_4,구로시장,108,66,95,48,HH
2015_4,공항시장,64,58,95,48,LH
2015_4,방신전통시장,100,47,95,48,HL
2015_4,송화골목시장,109,54,95,48,HH
2015_4,까치산시장,94,51,95,48,LH
2015_4,화곡본동시장,123,51,95,48,HH
2015_4,남부골목시장,98,48,95,48,HH
2015_4,대원종합시장,118,54,95,48,HH
2015_4,화곡중앙골목시장,125,50,95,48,HH
2015_4,신월중앙시장,64,46,95,48,LL
2015_4,등마루시장,104,59,95,48,HH
2015_4,신정3동골목시장,94,47,95,48,LL
2015_4,신정2동골목시장,111,56,95,48,HH
2015_4,신정제일시장,115,48,95,48,HH
2015_4,신월7동골목시장,91,50,95,48,LH
2015_4,신월6동골목시장,134,47,95,48,HL
2015_4,신곡종합시장,109,47,95,48,HL
2015_4,신월3동골목시장,127,45,95,48,HL
2015_4,경창시장,106,45,95,48,HL
2015_4,월정로시장,109,45,95,48,HL
2015_4,신영시장,100,45,95,48,HL
2015_4,목4동시장,101,43,95,48,HL
2015_4,목3동시장,102,46,95,48,HL
2015_4,목2동시장,109,50,95,48,HH
2015_4,마포농수산물시장,113,54,95,48,HH
2015_4,동진시장,67,57,95,48,LH
2015_4,망원월드컵시장,99,50,95,48,HH
2015_4,망원시장,98,49,95,48,HH
2015_4,합정시장,142,35,95,48,HL
2015_4,영진시장,109,51,95,48,HH
2015_4,서교시장,110,31,95,48,HL
2015_4,신수시장,206,48,95,48,HH
2015_4,아현시장,124,58,95,48,HH
2015_4,마포시장,132,49,95,48,HH
2015_4,공덕시장,114,49,95,48,HH
2015_4,백련시장,131,74,95,48,HH
2015_4,모래내시장,184,72,95,48,HH
2015_4,포방터시장,93,43,95,48,LL
2015_4,인왕시장,153,80,95,48,HH
2015_4,아현가구거리상점가,106,76,95,48,HH
2015_4,영천시장,118,55,95,48,HH
2015_4,수일시장,165,62,95,48,HH
2015_4,증산종합시장,132,51,95,48,HH
2015_4,대림골목시장,117,55,95,48,HH
2015_4,신응암시장,106,67,95,48,HH
2015_4,녹번시장,116,59,95,48,HH
2015_4,대조시장,83,52,95,48,LH
2015_4,역촌중앙시장,118,30,95,48,HL
2015_4,갈현시장,93,64,95,48,LH
2015_4,연서시장,114,54,95,48,HH
2015_4,상계중앙시장,101,39,95,48,HL
2015_4,상계시장,222,94,95,48,HH
2015_4,공릉동도깨비시장,120,50,95,48,HH
2015_4,방학동도깨비시장,91,46,95,48,LL
2015_4,쌍문역골목시장,101,51,95,48,HH
2015_4,백운시장,90,49,95,48,LH
