Date,상권_코드_명,집객시설_수,상권_구분
2015_3,전농로3길,8,A
2015_3,전농로29길,2,A
2015_3,장한로8길,1,A
2015_3,장한로5길,7,A
2015_3,장한로27길,4,A
2015_3,장한로27가길,2,A
2015_3,장한로26길,4,A
2015_3,장한로26가길,2,A
2015_3,장한로25길,12,A
2015_3,장한로14길,1,A
2015_3,이문로42길,1,A
2015_3,왕산로43길,13,A
2015_3,왕산로33길,1,A
2015_3,왕산로32길,1,A
2015_3,약령시로17길,12,A
2015_3,서울시립대로4길,6,A
2015_3,서울시립대로29길,5,A
2015_3,사가정로23가길,8,A
2015_3,사가정로13길,9,A
2015_3,무학로45길,6,A
2015_3,무학로16길,4,A
2015_3,망우로21길,3,A
2015_3,망우로18길,7,A
2015_3,망우로18가길,1,A
2015_3,답십리로72길,5,A
2015_3,답십리로69길,7,A
2015_3,답십리로68길,1,A
2015_3,답십리로64길,3,A
2015_3,답십리로60길,8,A
2015_3,답십리로56길,10,A
2015_3,답십리로23길,2,A
2015_3,난계로30길,2,A
2015_3,경희대로4길,5,A
2015_3,경희대로3길,1,A
2015_3,천호대로129길,17,A
2015_3,천호대로123길,25,A
2015_3,천호대로109길,32,A
2015_3,자양번영로3길,5,A
2015_3,자양로53길,12,A
2015_3,자양로50길,12,A
2015_3,자양로45길,24,A
2015_3,자양로26길,6,A
2015_3,자양로15길,13,A
2015_3,자양로11길,13,A
2015_3,용마산로21길,28,A
2015_3,아차산로78길,7,A
2015_3,아차산로65길,9,A
2015_3,아차산로55길,5,A
2015_3,아차산로51길,1,A
2015_3,아차산로40길,2,A
2015_3,면목로17길,17,A
2015_3,뚝섬로64길,13,A
2015_3,뚝섬로58길,12,A
2015_3,뚝섬로54길,3,A
2015_3,뚝섬로48길,17,A
2015_3,뚝섬로24길,6,A
2015_3,뚝섬로23길,1,A
2015_3,동일로24길,1,A
2015_3,동일로18길,10,A
2015_3,능동로4길,1,A
2015_3,능동로3길,6,A
2015_3,능동로34길,3,A
2015_3,능동로19길,1,A
2015_3,능동로13길,5,A
2015_3,긴고랑로9길,14,A
2015_3,긴고랑로8길,2,A
2015_3,긴고랑로7길,25,A
2015_3,긴고랑로20길,21,A
2015_3,광나루로40길,15,A
2015_3,광나루로37길,7,A
2015_3,광나루로36길,14,A
2015_3,광나루로24길,2,A
2015_3,광나루로12길,9,A
2015_3,한림말길,17,A
2015_3,한림말3길,15,A
2015_3,청계천로10나길,17,A
2015_3,장터길,43,A
2015_3,용답중앙길,1,A
2015_3,용답29길,22,A
2015_3,왕십리로6길,11,A
2015_3,왕십리로31길,7,A
2015_3,왕십리로26길,27,A
2015_3,왕십리로21길,8,A
2015_3,왕십리로14길,9,A
2015_3,아차산로5길,8,A
2015_3,아차산로15길,3,A
2015_3,아차산로11길,1,A
2015_3,송정4가길,21,A
2015_3,송정12라길,12,A
2015_3,성수일로6길,12,A
2015_3,성수이로7길,3,A
2015_3,성수이로18길,1,A
2015_3,성덕정길,8,A
2015_3,성덕정17길,20,A
2015_3,서울숲2길,1,A
2015_3,상원길,16,A
2015_3,사근동길,10,A
2015_3,무학봉길,1,A
2015_3,무학봉28길,12,A
2015_3,무학로6길,5,A
2015_3,무수막길,12,A
2015_3,마조로16길,6,A
2015_3,마장로39길,5,A
2015_3,마장로27길,7,A
2015_3,뚝섬로5길,4,A
2015_3,둘레9길,12,A
2015_3,금호산길,18,A
2015_3,금호산2길,2,A
2015_3,고산자로6길,13,A
2015_3,후암로28길,3,A
2015_3,효창원로39길,11,A
2015_3,회나무로13길,11,A
2015_3,한남대로20길,5,A
2015_3,한강대로88길,3,A
2015_3,한강대로7길,6,A
2015_3,한강대로62길,8,A
2015_3,한강대로52길,2,A
2015_3,한강대로43길,11,A
2015_3,한강대로15길,9,A
2015_3,한강대로104길,9,A
2015_3,청파로73길,3,A
2015_3,청파로71길,9,A
2015_3,청파로47나길,1,A
2015_3,청파로47길,16,A
2015_3,장문로45길,9,A
2015_3,이태원로54길,4,A
2015_3,이태원로27길,3,A
2015_3,이촌로22길,9,A
2015_3,원효로89길,7,A
2015_3,원효로53길,9,A
2015_3,원효로19길,9,A
2015_3,우사단로4길,13,A
2015_3,우사단로14길,9,A
2015_3,우사단로10길,8,A
2015_3,신흥로20길,19,A
2015_3,소월로20길,5,A
2015_3,서빙고로71길,4,A
2015_3,백범로90길,3,A
2015_3,백범로79길,7,A
2015_3,두텁바위로1길,8,A
2015_3,대사관로34길,5,A
2015_3,녹사평대로46길,15,A
2015_3,녹사평대로40나길,5,A
2015_3,녹사평대로32길,1,A
2015_3,녹사평대로26길,10,A
2015_3,녹사평대로11길,1,A
2015_3,퇴계로90길,10,A
2015_3,퇴계로8길,10,A
2015_3,퇴계로56길,13,A
2015_3,퇴계로46길,14,A
2015_3,퇴계로18길,4,A
2015_3,퇴계로12길,1,A
2015_3,청구로17길,8,A
2015_3,장충단로8길,3,A
2015_3,삼일대로4길,9,A
2015_3,명동길,27,A
2015_3,동호로8길,7,A
2015_3,동호로20길,1,A
2015_3,동호로15길,1,A
2015_3,동호로11길,2,A
2015_3,동호로10길,10,A
2015_3,다산로39길,9,A
2015_3,다산로38길,11,A
2015_3,다산로36길,3,A
2015_3,다산로33길,2,A
2015_3,난계로11길,9,A
2015_3,필운대로1길,8,A
2015_3,평창길,23,A
2015_3,통일로12길,6,A
2015_3,창신길,1,A
2015_3,창신5길,1,A
2015_3,창신2길,7,A
2015_3,창경궁로35길,16,A
2015_3,지봉로8길,10,A
2015_3,종로65길,7,A
2015_3,종로58가길,10,A
2015_3,종로24길,10,A
2015_3,자하문로7길,17,A
2015_3,이화장길,11,A
2015_3,율곡로16길,2,A
2015_3,율곡로10길,10,A
2015_3,옥인길,7,A
2015_3,숭인동길,8,A
2015_3,성균관로5길,3,A
2015_3,삼청로5길,19,A
2015_3,북촌로5나길,10,A
2015_3,북촌로5길,16,A
2015_3,북촌로11길,9,A
2015_3,백석동길,7,A
2015_3,명륜길,21,A
2015_3,돈화문로11가길,23,A
2015_3,난계로27길,2,A
2015_3,계동길,37,A
2015_2,강남 마이스 관광특구,51,A
2015_2,잠실 관광특구,102,A
2015_2,종로·청계 관광특구,212,A
2015_2,동대문패션타운 관광특구,97,A
2015_2,명동 남대문 북창동 다동 무교동 관광특구,427,A
2015_2,이태원 관광특구,69,A
2015_2,길동복조리시장,19,A
2015_2,둔촌역전통시장,30,A
2015_2,성내골목시장,4,A
2015_2,천호시장,9,A
2015_2,고분다리골목시장,7,A
2015_2,양지골목시장,9,A
2015_2,암사종합시장,14,A
2015_2,고덕전통시장,15,A
2015_2,새마을시장,13,A
2015_2,석촌시장,4,A
2015_2,방이시장,33,A
2015_2,마천시장,7,A
2015_2,풍납시장,3,A
2015_2,강남개포시장,6,A
2015_2,도곡시장,12,A
2015_2,청담삼익시장,2,A
2015_2,영동전통시장,3,A
2015_2,양재시장,3,A
2015_2,우림시장,1,A
2015_2,미성동도깨비시장,15,A
2015_2,신신림시장,1,A
2015_2,삼성동시장,3,A
2015_2,신림중앙시장,4,A
2015_2,관악신사시장,10,A
2015_2,신원시장,11,A
2015_2,인헌시장,20,A
2015_2,봉천중앙시장,3,A
2015_2,봉일시장,6,A
2015_2,봉천제일종합시장,1,A
2015_2,낙성대시장,2,A
2015_2,중부시장,20,A
2015_2,사당시장,8,A
2015_2,남성역골목시장,29,A
2015_2,남성사계시장,29,A
2015_2,흑석시장,13,A
2015_2,상도4동도깨비골목시장,10,A
2015_2,성대시장,23,A
2015_2,영도시장,4,A
2015_2,상도전통시장,9,A
2015_2,강남시장_동작,1,A
2015_2,신노량진시장,3,A
2015_2,본동인정시장,11,A
2015_2,노량진중앙시장,7,A
2015_2,사러가시장,5,A
2015_2,대신시장,1,A
2015_2,영등포전통시장,115,A
2015_2,은행나무시장,16,A
2015_2,현대시장,30,A
2015_2,남문시장,5,A
2015_2,독산동 우시장,4,A
2015_2,오류시장,15,A
2015_2,개봉중앙시장,3,A
2015_2,고척근린시장,22,A
2015_2,가리봉시장,1,A
2015_2,남구로시장,19,A
2015_2,방신전통시장,9,A
2015_2,송화골목시장,30,A
2015_2,까치산시장,33,A
2015_2,화곡본동시장,16,A
2015_2,남부골목시장,20,A
2015_2,화곡중앙골목시장,17,A
2015_2,신월중앙시장,1,A
2015_2,등마루시장,1,A
2015_2,신정3동골목시장,23,A
2015_2,신정제일시장,10,A
2015_2,신월7동골목시장,8,A
2015_2,신월6동골목시장,23,A
2015_2,신월3동골목시장,1,A
2015_2,경창시장,6,A
2015_2,신영시장,4,A
2015_2,목3동시장,44,A
2015_2,목2동시장,24,A
2015_2,동진시장,2,A
2015_2,망원월드컵시장,13,A
2015_2,망원시장,16,A
2015_2,서교시장,5,A
2015_2,신수시장,5,A
2015_2,아현시장,20,A
2015_2,모래내시장,1,A
2015_2,포방터시장,5,A
2015_2,인왕시장,11,A
2015_2,아현가구거리상점가,8,A
2015_2,영천시장,26,A
2015_2,수일시장,4,A
2015_2,증산종합시장,1,A
2015_2,대림골목시장,16,A
2015_2,신응암시장,6,A
2015_2,녹번시장,2,A
2015_2,갈현시장,4,A
2015_2,연서시장,17,A
2015_2,상계중앙시장,12,A
2015_2,공릉동도깨비시장,10,A
2015_2,방학동도깨비시장,11,A
2015_2,쌍문역골목시장,3,A
2015_2,백운시장,6,A
2015_2,창동골목시장,14,A
2015_2,창동신창시장,12,A
2015_2,장미원골목시장,4,A
2015_2,수유중앙시장,1,A
2015_2,강북종합시장,6,A
2015_2,우이시장,3,A
2015_2,수유전통시장,18,A
2015_2,번동북부골목시장,7,A
2015_2,솔샘시장,8,A
2015_2,숭인시장,24,A
2015_2,방천골목시장,7,A
2015_2,동북시장,20,A
2015_2,석관황금시장,2,A
2015_2,새석관시장,1,A
2015_2,장위전통시장,5,A
2015_2,밤나무골시장,2,A
2015_2,길음시장,5,A
2015_2,정릉시장,31,A
2015_2,정릉아리랑시장,6,A
2015_2,돈암제일시장,30,A
2015_2,우림골목시장,38,A
2015_2,묵1동도깨비시장,1,A
2015_2,태능시장,13,A
2015_2,중화제일시장,7,A
2015_2,사가정시장,24,A
2015_2,면목골목시장,6,A
2015_2,동원시장,27,A
2015_2,동부골목시장,19,A
2015_2,이경시장,2,A
2015_2,회기시장,9,A
2015_2,청량리청과물시장,2,A
2015_2,전곡시장,6,A
2015_2,답십리시장,15,A
2015_2,동부시장,6,A
2015_2,전농로터리시장,6,A
2015_2,청량리종합시장,3,A
2015_2,서울약령시장,98,A
2015_2,동서시장,1,A
2015_2,경동시장,16,A
2015_2,청량리수산시장,5,A
2015_2,조양시장,2,A
2015_2,영동교골목시장,3,A
2015_2,능동로골목시장,1,A
2015_2,노룬산골목시장,7,A
2015_2,자양골목시장,1,A
2015_2,신성골목시장,16,A
2015_2,면곡골목시장,3,A
2015_2,중곡제일시장,21,A
2015_2,화양제일골목시장,3,A
2015_2,한아름시장,5,A
2015_2,성동용답상가시장,9,A
2015_2,뚝도시장,10,A
2015_2,금남시장,17,A
2015_2,행당시장,32,A
2015_2,마장축산물시장,5,A
2015_2,보광시장,6,A
2015_2,이태원제일시장,2,A
2015_2,이태원시장,3,A
2015_2,이촌종합시장,1,A
2015_2,용문전통시장,6,A
2015_2,후암시장,1,A
2015_2,합동(새벽)시장,4,A
2015_2,서울중앙시장,6,A
2015_2,백학시장,7,A
2015_2,약수시장,15,A
2015_2,제일평화시장,3,A
2015_2,동평화시장,6,A
2015_2,방산종합시장,20,A
2015_2,평화시장,15,A
2015_2,인현시장,3,A
2015_2,신중부시장,9,A
2015_2,남대문시장,76,A
2015_2,동묘시장,5,A
2015_2,창신골목시장,8,A
2015_2,충신시장,4,A
2015_2,종로신진시장,12,A
2015_2,동대문종합시장,11,A
2015_2,광장시장,25,A
2015_2,통인시장,8,A
2015_2,서울 노원구 노원역_3,44,A
2015_2,서울 노원구 노원역_2,34,A
2015_2,서울 노원구 노원역_1,60,A
2015_2,창동역,68,A
2015_2,서울 강북구 수유역_3,16,A
2015_2,서울 강북구 수유역_2,66,A
2015_2,서울 강북구 수유역_1,46,A
2015_2,서울 은평구 연신내역_3,3,A
2015_2,서울 은평구 연신내역_2,50,A
2015_2,서울 은평구 연신내역_1,18,A
2015_2,서울 성북구 미아삼거리역_2,30,A
2015_2,서울 강북구 미아삼거리역_1,57,A
2015_2,서울 은평구 불광역_2,23,A
2015_2,서울 은평구 불광역_1,28,A
2015_2,미아사거리_2,10,A
2015_2,미아사거리_1,14,A
2015_2,서울 성북구 성신여대입구역,30,A
2015_2,경희대학교,9,A
2015_2,서울 성북구 안암역,12,A
2015_2,혜화역 대학로_3,23,A
2015_2,혜화역 대학로_2,9,A
2015_2,혜화역 대학로_1,35,A
2015_2,서울 동대문구 청량리역,85,A
2015_2,서울 종로구 경복궁역_2,20,A
2015_2,서울 종로구 안국역_2,14,A
2015_2,서울 종로구 안국역_1,15,A
2015_2,서울 종로구 경복궁역_1,17,A
2015_2,서울 종로구 종로3가역_3,19,A
2015_2,서울 종로구 종로3가역_2,40,A
2015_2,서울 동대문구 신설동역_2,17,A
2015_2,인사동,114,A
2015_2,서울 종로구 종로5가역_4,15,A
2015_2,서울 종로구 종로5가역_3,78,A
2015_2,종로구청,69,A
2015_2,서울 종로구 종로5가역_2,53,A
2015_2,신설동역,4,A
2015_2,서울 동대문구 신설동역_1,14,A
2015_2,서울 종로구 광화문역_2,80,A
2015_2,동묘앞역,30,A
2015_2,장안동사거리,61,A
2015_2,서울 종로구 동대문역_2,21,A
2015_2,서울 종로구 동대문역_1,4,A
2015_2,동대문시장_2,23,A
2015_2,서울 종로구 종로5가역_1,5,A
2015_2,서울 종로구 종로3가역_1,25,A
2015_2,서울 종로구 광화문역_1,19,A
2015_2,종각역,21,A
2015_2,종각역 젊음의 거리,36,A
2015_2,서대문구 서대문역_1,14,A
2015_2,동대문시장_1,25,A
2015_2,시청역_2,19,A
2015_2,서울시청,53,A
2015_2,서울 중구 을지로3가역_2,20,A
2015_2,서울 중구 신당역_2,11,A
2015_2,서대문구 서대문역_2,43,A
2015_2,동대문역사문화공원역,14,A
2015_2,서울 중구 을지로3가역_1,34,A
2015_2,명동거리,142,A
2015_2,롯데백화점,37,A
2015_2,서울 중구 신당역_1,26,A
2015_2,북창동,29,A
2015_2,서울 중구 충무로역_2,34,A
2015_2,서울 강서구 송정역,37,A
2015_2,장한평역_2,19,A
2015_2,시청역_1,63,A
2015_2,왕십리역_2,11,A
2015_2,서울 강서구 발산역,32,A
2015_2,장한평역_1,35,A
2015_2,서울 중구 충무로역_1,27,A
2015_2,왕십리역_1,4,A
2015_2,장한평역,19,A
2015_2,서울 중구 명동역,19,A
2015_2,장충동 족발거리,2,A
2015_2,한양시장,10,A
2015_2,서울 서대문구 이대역,31,A
2015_2,서울 서대문구 신촌역,110,A
2015_2,서울 마포구 홍대입구역_3,32,A
2015_2,서울 마포구 홍대입구역_2,11,A
2015_2,홍익대학교 주변,146,A
2015_2,서울 광진구 군자역,34,A
2015_2,신촌역,115,A
2015_2,강서구청,45,A
2015_2,서울 마포구 홍대입구역_1,20,A
2015_2,서울 중구 약수역_2,19,A
2015_2,서울 중구 약수역_1,9,A
2015_2,서울 강동구 고덕역,61,A
2015_2,등촌역,8,A
2015_2,서울 강동구 명일역,81,A
2015_2,어린이대공원역,9,A
2015_2,서울 마포구 공덕역_2,6,A
2015_2,공덕역,5,A
2015_2,서울 용산구 숙대입구역,25,A
2015_2,남영역,11,A
2015_2,서울 마포구 공덕역_1,14,A
2015_2,서울 마포구 마포역_2,37,A
2015_2,서울 광진구 건대입구역_2,41,A
2015_2,서울 마포구 마포역_1,48,A
2015_2,서울 강동구 천호역_2,80,A
2015_2,서울 광진구 건대입구역_1,15,A
2015_2,건대입구역,12,A
2015_2,서울 광진구 구의역,34,A
2015_2,서울 강동구 천호역,40,A
2015_2,당산역_2,19,A
2015_2,서울 강동구 천호역_1,23,A
2015_2,서울 강동구 길동역,52,A
2015_2,용산 전자상가_5,11,A
2015_2,용산 전자상가_4,9,A
2015_2,당산역_1,29,A
2015_2,서울 광진구 강변역,13,A
2015_2,용산 전자상가_3,21,A
2015_2,서울 용산구 이태원역,36,A
2015_2,한남오거리,28,A
2015_2,목동사거리,17,A
2015_2,용산 전자상가_2,3,A
2015_2,용산구청,2,A
2015_2,용산 전자상가_1,12,A
2015_2,국회의사당역_2,33,A
2015_2,서울 용산구 신용산역,11,A
2015_2,국회의사당역_1,6,A
2015_2,압구정 로데오거리_2,137,A
2015_2,서울 강남구 압구정역,197,A
2015_2,서울 영등포구 영등포구청역,15,A
2015_2,압구정 로데오거리_1,96,A
2015_2,서울 강동구 둔촌동역,27,A
2015_2,오목교역,8,A
2015_2,신사동 가로수길,367,A
2015_2,서울 영등포구 여의도역_2,83,A
2015_2,청담사거리_3,29,A
2015_2,영등포유통상가,8,A
2015_2,청담역_2,14,A
2015_2,청담역_1,14,A
2015_2,청담사거리_2,17,A
2015_2,청담사거리_1,3,A
2015_2,서울 영등포구 여의도역_1,87,A
2015_2,서울 양천구 신정네거리역_2,4,A
2015_2,학동사거리_2,7,A
2015_2,서울 영등포구 영등포시장역,18,A
2015_2,학동사거리_1,35,A
2015_2,여의도 시범아파트앞,12,A
2015_2,영등포역_3,14,A
2015_2,도산공원사거리_1,35,A
2015_2,영등포역_2,18,A
2015_2,강남구 신사역_2,110,A
2015_2,영등포역_1,6,A
2015_2,서울 강남구 강남구청역_2,35,A
2015_2,강남구 신사역_1,23,A
2015_2,서울 동작구 노량진1동_1,15,A
2015_2,서울 강남구 학동역_3,22,A
2015_2,서울 강남구 강남구청역_1,58,A
2015_2,잠실역,39,A
2015_2,강남구 논현역_4,42,A
2015_2,학동역,15,A
2015_2,방이동 먹자골목,18,A
2015_2,서울 강남구 학동역_2,12,A
2015_2,서울 동작구 노량진역,27,A
2015_2,삼성역_3,26,A
2015_2,코엑스,51,A
2015_2,서울 강남구 학동역_1,7,A
2015_2,선정릉역_2,15,A
2015_2,강남구 논현역_3,12,A
2015_2,포스코사거리_2,57,A
2015_2,포스코사거리_1,26,A
2015_2,잠실역 롯데월드,24,A
2015_2,신도림역,19,A
2015_2,강남구 논현역_2,94,A
2015_2,선정릉역_1,8,A
2015_2,신천역,97,A
2015_2,강남구 논현역_1,80,A
2015_2,삼성역_2,18,A
2015_2,삼정역_2,18,A
2015_2,삼정역_1,11,A
2015_2,삼성역_1,59,A
2015_2,서울 강남구 선릉역_2,50,A
2015_2,서울 서초구 강남역,217,A
2015_2,서울 강남구 선릉역_1,54,A
2015_2,서울 송파구 석촌역_2,10,A
2015_2,선릉역_2,78,A
2015_2,서울 강남구 역삼역_2,35,A
2015_2,서울 송파구 석촌역_1,8,A
2015_2,석촌역,4,A
2015_2,서울 강남구 강남역_2,163,A
2015_2,선릉역_1,33,A
2015_2,구로역,16,A
2015_2,역삼역_2,11,A
2015_2,대림역_2,13,A
2015_2,서울 강남구 역삼역_1,47,A
2015_2,신대방삼거리역,37,A
2015_2,서울 강남구 한티역,31,A
2015_2,은마아파트입구사거리_4,11,A
2015_2,은마아파트입구사거리_3,6,A
2015_2,은마아파트입구사거리_2,7,A
2015_2,오류동역,26,A
2015_2,서울 강남구 강남역,74,A
2015_2,은마아파트입구사거리_1,24,A
2015_2,대림역_1,4,A
2015_2,교대역_4,78,A
2015_2,서울 강남구 강남역_1,83,A
2015_2,방배동카페골목,10,A
2015_2,가락시장,19,A
2015_2,교대역_3,11,A
2015_2,역삼역_1,12,A
2015_2,교대역_2,70,A
2015_2,서울 송파구 가락시장역,15,A
2015_2,서울 서초구 서초역,8,A
2015_2,서울 강남구 대치역_2,36,A
2015_2,서울 강남구 대치역_1,23,A
2015_2,뱅뱅사거리_2,27,A
2015_2,보라매공원,43,A
2015_2,교대역_1,60,A
2015_2,개봉동 현대아파트 인근,55,A
2015_2,뱅뱅사거리,42,A
2015_2,뱅뱅사거리_1,13,A
2015_2,서울 관악구 신림역_4,35,A
2015_2,동작구 총신대입구역_1,51,A
2015_2,양재역_3,32,A
2015_2,동작구 총신대입구역_2,46,A
2015_2,서울 서초구 남부터미널역_3,21,A
2015_2,서울 강남구 수서역,47,A
2015_2,서울 관악구 신림역_3,25,A
2015_2,서울 서초구 남부터미널역_2,35,A
2015_2,구로디지탈1단지,85,A
2015_2,양재역,60,A
2015_2,문정역,2,A
2015_2,매봉역,13,A
2015_2,서울 서초구 방배역,76,A
2015_2,서울 서초구 남부터미널역_1,25,A
2015_2,서울 관악구 신림역_2,26,A
2015_2,서울 관악구 신림역_1,22,A
2015_2,양재역_2,33,A
2015_2,양재역_1,23,A
2015_2,서울 관악구 서울대입구역_2,19,A
2015_2,가산디지털단지역_3,97,A
2015_2,구로디지털단지역,5,A
2015_2,서울 관악구 서울대입구역_1,86,A
2015_2,관악구 사당역_1,26,A
2015_2,가산디지털단지역_2,63,A
2015_2,관악구 사당역_2,32,A
2015_2,가산디지털단지역_1,35,A
2015_2,포이사거리_1,18,A
2015_2,포이사거리_2,18,A
2015_2,관악구 사당역_3,11,A
2015_2,서울 관악구 대학동_1,16,A
2015_2,서울 금천구 독산1동_1,28,A
2015_2,양재동 꽃시장,10,A
2015_2,양재 화물트럭터미널앞_2,8,A
2015_2,양재 화물트럭터미널앞_1,9,A
2015_2,서울 금천구 시흥1동_4,76,A
2015_2,풍성로37가길,4,A
2015_2,천호옛길,9,A
2015_2,천호옛14길,2,A
2015_2,천호대로219길,9,A
2015_2,천호대로197길,3,A
2015_2,천호대로187길,19,A
2015_2,천호대로170길,10,A
2015_2,천호대로162길,1,A
2015_2,천중로51길,18,A
2015_2,천중로39길,3,A
2015_2,진황도로47길,12,A
2015_2,진황도로27길,6,A
2015_2,올림픽로98길,4,A
2015_2,올림픽로80길,9,A
2015_2,올림픽로78길,7,A
2015_2,올림픽로77길,1,A
2015_2,올림픽로48길,10,A
2015_2,양재대로96길,9,A
2015_2,양재대로95길,8,A
2015_2,양재대로91길,7,A
2015_2,양재대로133길,3,A
2015_2,양재대로124길,4,A
2015_2,양재대로116길,5,A
2015_2,양재대로101길,15,A
2015_2,암사길,4,A
2015_2,성안로3길,7,A
2015_2,성내로5길,21,A
2015_2,상일로5길,11,A
2015_2,상암로5길,43,A
2015_2,상암로51길,10,A
2015_2,상암로4길,5,A
2015_2,상암로14길,14,A
2015_2,명일로13길,13,A
2015_2,동남로85길,7,A
2015_2,동남로82길,10,A
2015_2,동남로65길,11,A
2015_2,구천면로42길,11,A
2015_2,구천면로41길,11,A
2015_2,구천면로36길,4,A
